"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Matki Bożej Królowej Aniołów na Bemowie","","","ul. Ks. Bronisława Markiewicza 1, 01-493 Warszawa","www.parafia-bemowo.waw.pl/","kancbemowo@wp.pl","22 638 24 58","","7:00, 8:30, 10:00 (młodzieżowa), 10:00 (dla dzieci - Kaplica), 11:30 (suma), 11:30 (dla dzieci - Kaplica), 13:00, 13:00 (chrzcielna - Kaplica), 18:00, 20:00 (akademicka)","6:15, 7:00, 8:00, 18:00","","52.254929,20.921098","http://archidiecezja.warszawa.pl/parafie/matki-bozej-krolowej-aniolow-na-bemowie/"
"Matki Bożej Królowej Pokoju na Młocinach","","","ul. Dzierżoniowska 7, 01-985 Warszawa","www.mlociny.mkw.pl","","22 834 11 61","","9:00, 10:30 (dla dzieci), 12:00, 18:00, 19:30 (młodzieżowa)","7:00, 18:00","","52.308338,20.923456","http://archidiecezja.warszawa.pl/parafie/matki-bozej-krolowej-pokoju-na-mlocinach/"
"Matki Bożej Królowej Polski na Marymoncie","","","ul. Gdańska 6a , 01-691 Warszawa","www.parafia-marymont.pl","parafiamarianie@gmail.com","22 833 23 11","","7:00, 8:30, 10:00, 11:30 (dla dzieci), 13:00 (poza wakacjami), 18:00, 20:00 (w wakacje)","7:00, 8:00, 12:00 (poza wakacjami), 18:00","","52.274366,20.974560","http://archidiecezja.warszawa.pl/parafie/matki-bozej-krolowej-polski-na-marymoncie/"
"Matki Bożej Ostrobramskiej na Boernerowie","","","ul. Gen. Kaliskiego 49 , 01-476 Warszawa","www.boernerowo.pl","","22 682 15 13, fax +48 22 682 15 13","","7:30, 9:00, 10:30, 12:00 (dla dzieci), 13:00 (poza wakacjami), 18:00 (akademicka)","7:00, 18:00","","52.262519,20.897810","http://archidiecezja.warszawa.pl/parafie/matki-bozej-ostrobramskiej-na-boernerowie/"
"Matki Bożej Saletyńskiej w Starych Włochach","","","ul. Popularna 46, 02-473 Warszawa","www.warszawa.saletyni.pl","warszawa@saletyni.pl","22 863 80 34","","7:00, 8:00, 9:30, 11:00, 12:30, 18:00, 19:30","7:00, 18:00","","52.203195,20.924672","http://archidiecezja.warszawa.pl/parafie/matki-bozej-saletynskiej-w-starych-wlochach/"
"Matki Bożej Wspomożycielki Wiernych na Chomiczówce","","","ul. J. Conrada 7, 01-922 Warszawa","www.wspomozycielka.waw.pl","parafia@wspomozycielka.waw.pl","22 669-70-81, fax +48 22 669-70-81","","7:00, 8:30, 10:00, 11:30 (dla dzieci), 13:00, 18:00 (młodzieżowa)","Pon-pt: 6:30, 8:00, 17 (w okresie zimowym) 18:00, 19:15 (w okresie letnim); Sob: 6:30, 8:00, 18:00","","52.271124,20.927737","http://archidiecezja.warszawa.pl/parafie/matki-bozej-wspomozycielki-wiernych-na-chomiczowce/"
"ŚWIETEJ RODZINY","","","Michalczew 54, 05-660 Warka","www.parafia-michalczew.pl","kancelaria@parafia-michalczew.pl","48 66 77 419, +48 503 548 763","","","","","51.842570,21.110350","http://archidiecezja.warszawa.pl/parafie/michalczew-swietej-rodziny/"
"Michałowice-Opacz WNIEBOWZIĘCIA NMP","","","ul. Szkolna 11, 05-816 Michałowice","www.michalowiceopacz.pl","","22 723 89 50 w.14","","8:00, 9:30, 11:00 (dla dzieci), 12:30, 18:00","7:00, 18:00","","52.169785,20.891739","http://archidiecezja.warszawa.pl/parafie/michalowice-opacz-wniebowziecia-nmp/"
"WSZYSTKICH ŚWIĘTYCH","","","Michałowice 4, 05-640 Mogielnica","www.parafia-michalowice.pl","","48 663 54 93","","9:00, 11:00","Zgodnie z planem intencji","","51.637089,20.728176","http://archidiecezja.warszawa.pl/parafie/michalowice-wszystkich-swietych/"
"MATKI BOŻEJ BOLESNEJ","","","ul. Szkolna 7, 05-822 Milanówek","www.parafiambbmilanowek.pl","","22 724 91 80, fax +48 22 723 01 94","","7:30 9:00 11:00 12:30 18:00","7:00 18:00","","52.119223,20.682630","http://archidiecezja.warszawa.pl/parafie/milanowek-matki-bozej-bolesnej/"
"Św. JADWIGI ŚLĄSKIEJ","","","ul. Kościuszki 41, 05-822 Milanówek","www.milanowekswjadwiga.pl","kancelaria@milanowekswjadwiga.pl","22 758 35 42","","7:00, 8:30, 10:00, 11:15, 12:30, 18:00","7:00, 8:00, 18:00","","52.126357,20.663250","http://archidiecezja.warszawa.pl/parafie/milanowek-sw-jadwigi-slaskiej/"
"Miłosierdzia Bożego i św. Faustyny na Muranowie","","","ul. Żytnia 1, 01-014 Warszawa","www.milosierdzie-faustyna.pl","milosierdzie.faustyna@gmail.com","22 636 99 92","","8:00, 9:30, 11:00 (dla dzieci), 12:30, 16:00 (poza wakacjami), 18:00","7:00, 15:00 (w piątek), 18:00","","52.240457,20.983724","http://archidiecezja.warszawa.pl/parafie/milosierdzia-bozego-i-sw-faustyny-na-muranowie/"
"Św. FLORIANA M","","","Plac Poświętne 12, 05-640 Mogielnica","www.parafiamogielnica.pl","poczta@parafiamogielnica.pl","48 663 50 64","","7:30, 9:00 (dla dzieci), 10:15 (młodzieżowa), 12:00 (suma), 18:00 (w okresie zimowym - g. 17:00)","7:00, 18:00 (w okresie zimowym - g. 17:00)","","51.693056,20.720811","http://archidiecezja.warszawa.pl/parafie/mogielnica-sw-floriana-m/"
"Św. STANISŁAWA KOSTKI","","","Mroków, ul. Rejonowa 40, 05-552 Wólka Kosowska","www.parafiamrokow.pl","parafiamrokow@gmail.com","22 756 16 48","","8:00, 10:00, 12:00","18:00 (w okresie zimowym - godz. 17:00)","","52.037366,20.866147","http://archidiecezja.warszawa.pl/parafie/mrokow-sw-stanislawa-kostki/"
"Św. MICHAŁA ARCHANIOŁA","","","ul. Markiewicza 10, 05-831 Młochów","www.mlochow.michalici.ns48.pl","kancelaria@mlochow.michalici.ns48.pl","22 729 92 40","","7:00, 9:00, 10:30 (dla dzieci), 12:00 (Wólka Kosowska), 18:00","18:00","","52.047772,20.783729","http://archidiecezja.warszawa.pl/parafie/mlochow-sw-michala-archaniola/"
"Św. KLEMENSA PM","","","ul. Kościelna 1, 05-830 Nadarzyn","www.parafianadarzyn.pl","parafianadarzyn@wp.pl","22 739 76 20","","8:00, 9:00, 10:30 (młodzieżowa), 12:00 (dla dzieci), 17:00, 20:00","7:00, 18:00","","52.093758,20.807443","http://archidiecezja.warszawa.pl/parafie/nadarzyn-sw-klemensa-pm/"
"Najświętszego Ciała i Krwi Chrystusa na Niedźwiadku","","","ul. Wojciechowskiego 32, 02-495 Warszawa","","","","","7:30, 9:00, 10:30, 12:00, 18:00","8:00, 15:00 (poza wakacjami), 18:00","","52.195627,20.874535","http://archidiecezja.warszawa.pl/parafie/najswietszego-ciala-i-krwi-chrystusa-na-niedzwiadku/"
"Najświętszego Serca Pana Jezusa w Ursusie","","","ul. Piastowska 6a, 02-495 Warszawa","www.nspj.pl","parafia@nspj.pl","22 867 08 40, fax +48 22 867 08 42","","8:00, 10:00, 12:00, 18:00","7:00, 18:00","","52.189074,20.873057","http://archidiecezja.warszawa.pl/parafie/najswietszego-serca-pana-jezusa-w-ursusie/"
"Najświętszego Zbawiciela w Śródmieściu","","","ul. Marszałkowska 37, 00-639 Warszawa","www.parafiazbawiciela.org","zbawiciel.warszawa@neostrada.pl","22 825 31 44","","7:00, 8:30, 10:00, 10:30 (młodzieżowa, Dolny Kościół), 11:30 (dla dzieci), 13:00, 15:00 (z koronką do Miłosierdzia), 18:30 (akademicka), 20:30 (akademicka)","6:30, 7:00, 7:30, 8:00, 9:00, 15:00 (poza sobotą z koronką do Miłosierdzia), 17:00, 18:30","","52.219251,21.017959","http://archidiecezja.warszawa.pl/parafie/najswietszego-zbawiciela-w-srodmiesciu/"
"Narodzenia NMP na Lesznie","","","al. Solidarności 80, 00-145 Warszawa","","","22 831 70 30","","7:00, 8:00, 9:30, 11:00 (suma), 12:15 (w języku angielskim) 18:00","7:00, 8:00, 18:00; (w lipcu i sierpniu tylko 8:00 i 18:00)","","52.242716,20.995305","http://archidiecezja.warszawa.pl/parafie/narodzenia-nmp-na-lesznie/"
"Nawiedzenia NMP na Nowym Mieście","","","ul. Przyrynek 2, 00-219 Warszawa","www.przyrynek.waw.pl","","22 831 24 73","","8:30, 9:30, 11:00 (dla dzieci), 12:00, 18:30","7:00, 15:00 (od pon-pt; Msza poprzedzona Koronką do Bożego Miłosierdzia), 18:30","","52.254324,21.008885","http://archidiecezja.warszawa.pl/parafie/nawiedzenia-nmp-na-nowym-miescie/"
"Niepokalanego Poczęcia NMP na Wrzecionie","","","ul. Przy Agorze 9, 01-960 Warszawa","www.parafia-wrzeciono.pl","kancelaria@parafia-wrzeciono.pl","22 834 17 45","","7:00, 8:30, 10:00, 11:30 (dla dzieci), 13:00, 18:00 (młodzieżowa), 20:00","6:30, 7:00, 7:30, 18:00","","52.291830,20.940121","http://archidiecezja.warszawa.pl/parafie/niepokalanego-poczecia-nmp-na-wrzecionie/"
"NIEPOKALANEGO POCZĘCIA NMP","","","Niepokalanów, 96-515 Teresin k. Sochaczewa","www.parafia.niepokalanow.pl","klasztor@niepokalanow.pl","46 864 22 22, fax +48 46 861 34 90","","6:00, 7:00, 8:30, 10:00, 11:30, 13:00, 16:00, 18:00 (od 1 X do 30 IV), 19:00 (od 1 V do 30 IX)","6:00, 7:00, 8:00, 9:00 (w sobotę), 10:00 (w sobotę), 11:00, 18:00","","52.203906,20.419992","http://archidiecezja.warszawa.pl/parafie/niepokalanow-niepokalanego-poczecia-nmp/"
"NMP Królowej Świata na Ochocie","","","ul. Opaczewska 20, 02-372 Warszawa","www.nmp.waw.pl","","22 824 00 95","","7:00, 8:00, 9:15, 10:30, 11:15 (Dolny Kościół), 12:00, 13:15, 18:30, 20:00","6:15, 7:00, 8:00, 17:30, 18:30","","52.210796,20.970442","http://archidiecezja.warszawa.pl/parafie/nmp-krolowej-swiata-na-ochocie/"
"NMP Królowej Wyznawców na Siekierkach","","","ul. Gwintowa 3, 00-704 Warszawa","www.sanktuarium-pijarzy.pl","","22 841 58 44","","8:00, 9:30, 11:00, 13:00, 18:00","7:30 (w kaplicy), 18:00","","52.208311,21.082398","http://archidiecezja.warszawa.pl/parafie/nmp-krolowej-wyznawcow-na-siekierkach/"
"NMP Matki Kościoła na Ksawerowie","","","ul. Domaniewska 20, 02-672 Warszawa","www.domaniewska.pl","nmp.matki_kosciola@wp.pl","22 848 02 24 wew. 120","","7:00, 8:30, 10:00, 11:30 (dla dzieci), 13:00, 19:00, 21:00","7:00, 9:00, 19:00","","52.183779,21.019120","http://archidiecezja.warszawa.pl/parafie/nmp-matki-kosciola-na-ksawerowie/"
"NMP Matki Miłosierdzia na Stegnach","","","ul. Św. Bonifacego 9, 02-914 Warszawa","www.marianie.pl/stegny","stegny@marianie.pl","22 842 67 34","","7:00, 8:30, 10:00 (suma), 11:30 (dla dzieci), 11:30 (dla dzieci przedszkolnych, Dolny Kościół), 13:00, 18:00, 19:30 (dla młodzieży i studentów)","6:30, 7:00, 8:30, 18:00","","52.178726,21.048392","http://archidiecezja.warszawa.pl/parafie/nmp-matki-milosierdzia-na-stegnach/"
"NMP Matki Zbawiciela na Wyględowie","","","ul. Olimpijska 82/84, 02-636 Warszawa","www.warszawa.sds.pl","warszawa.sds@gmail.com","22 646 46 69","","7:00, 8:30, 10:00 (suma), 11:30 (dla dzieci, poza wakacjami), 13:00, 18:30, 20:00 (akademicka, poza wakacjami)","7:00, 8:00 (poza wakacjami), 18:30","","52.194401,20.992741","http://archidiecezja.warszawa.pl/parafie/nmp-matki-zbawiciela-na-wygledowie/"
"Wieś. Św. IZYDORA ORACZA","","","Nowa Wieś 59, 05-660 Warka","www.parafiaizydoraoracza.pl","parafia@parafiaizydoraoracza.pl","601 168 399","","9:00, 13:00","","","51.807261,21.078640","http://archidiecezja.warszawa.pl/parafie/nowa-wies-sw-izydora-oracza/"
"Ofiarowania Pańskiego na Wyżynach","","","ul. Stryjeńskich 21 , 02-791 Warszawa","www.ofiarowaniepanskie.pl","kontakt@ofiarowaniepanskie.pl","22 648 58 00, fax +48 22 648 58 00","","7:00, 8:00 (poza wakacjami), 9:30 (suma), 11:00 (dla dzieci), 12:30, 16:00 (dla dzieci komunijnych w I i III niedzielę miesiąca od września do maja), 18:00 (młodzieżowa), 20:00","7:00, 8:00, 18:00, 19:00","","52.137516,21.048122","http://archidiecezja.warszawa.pl/parafie/ofiarowania-panskiego-na-wyzynach/"
"ZWIASTOWANIA NMP","","","Żelechów-Ojrzanów, ul. Kościelna 10, 96-321 Żabia Wola","www.parafia-ojrzanow.pl","","46 857 98 15","","7:30 (od 22 czerwca do 15 sierpnia), 9:00, 12:00","7:00 (wtorek, czwartek), 18:00 (poniedziałek, środa, piątek)","","52.016102,20.730980","http://archidiecezja.warszawa.pl/parafie/ojrzanow-zwiastowania-nmp/"
"Opatrzności Bożej na Rakowcu","","","ul. Dickensa 5, 02-107 Warszawa","www.opatrznoscboza.waw.pl","","22 823 63 00","","7:00, 8:00, 9:15, 10:30, 12:00, 13:15 (poza wakacjami), 18:00 (w wakacje - 19:00)","6:30 (poza wakacjami), 7:00, 8:00, 18:00 (w wakacje - 19:00)","","52.204612,20.974088","http://archidiecezja.warszawa.pl/parafie/opatrznosci-bozej-na-rakowcu/"
"Opatrzności Bożej w Wilanowie","","","ul. Ks. Prymasa Augusta Hlonda 1, 02-972 Warszawa","www.parafia.centrumopatrznosci.pl","parafia@centrumopatrznosci.pl","696 454 606","","8:00 (poza wakacjami), 9:00, 10:30 (dla dzieci), 12:00 (suma), 19:00, 20:30 (z chorałem gregoriańskim)","7:00, 12:00, 18:00","","52.158840,21.072275","http://archidiecezja.warszawa.pl/parafie/opatrznosci-bozej-w-wilanowie/"
"n. Pilicą. OFIAROWANIA NMP","","","Ostrołęka n. Pilicą 40, 05-660 Warka","","","48 667 70 52","","9:00, 12:00","","","51.834192,21.260942","http://archidiecezja.warszawa.pl/parafie/ostroleka-n-pilica-ofiarowania-nmp/"
"NMP MATKI KOŚCIOŁA","","","ul. Sadowa 14, 05-805 Otrębusy","www.parafia-otrebusy.mkw.pl","parafiaotrebusy@gmail.com","22 758 51 35","","7:00, 9:00, 11:00, 12:30 (dla dzieci), 18:00 (młodzieżowa)","7:00, 18:00","","52.131250,20.763504","http://archidiecezja.warszawa.pl/parafie/otrebusy-nmp-matki-kosciola/"
"MIŁOSIERDZIA BOŻEGO","","","ul. Poznańska 183, 05-850 Ożarów Mazowiecki","www.milosierdzie.alte.pl","milosierdzie@milosierdzie.alte.pl","22 722 10 88, fax +48 22 721 14 09","","7.00, 9.00, 10.30 (dzieci), 12.00 (chrzty I i III niedziela), 15.00 (z Koronką do Miłosierdzia Bożego), 18.00, 20.00 (młodzież)","7:00, 18:00","","52.212408,20.820841","http://archidiecezja.warszawa.pl/parafie/ozarow-milosierdzia-bozego/"
"Ołtarzew NMP KRÓLOWEJ APOSTOŁÓW","","","ul. Kilińskiego 20, 05-850 Ożarów Mazowiecki","www.parafia-oltarzew.pl","","22 722 13 78","","7:30, 9:00, 10:30, 12:00, 18:00","7:00, 18:30","","52.213645,20.775830","http://archidiecezja.warszawa.pl/parafie/oltarzew-nmp-krolowej-apostolow/"
"Św. BARTŁOMIEJA APOSTOŁA","","","Pawłowice 15, 96-515 Teresin","www.parafiapawlowice.waw.pl","parafia@parafiapawlowice.waw.pl","46 861 54 63","","9:00, 11:30","8:00 (wtorek, czwartek, sobota), 17:00 (poniedziałek, środa, piątek)","","52.227565,20.468977","http://archidiecezja.warszawa.pl/parafie/pawlowice-sw-bartlomieja-apostola/"
"ŚWIĘTYCH APOSTOŁÓW PIOTRA i PAWŁA","","","Pęcice, ul. Parkowa 4, 05-806 Komorów","www.parafiapecice.michalowice.pl","parafiapecice@poczta.onet.pl","22 759 01 96","","9:00, 11:00, 16:00","Zgodnie z planem intencji.","","52.151806,20.848608","http://archidiecezja.warszawa.pl/parafie/pecice-swietych-apostolow-piotra-i-pawla/"
"MATKI BOŻEJ RÓŻAŃCOWEJ","","","ul. Słowicza 1, 05-500 Piaseczno","www.parafia-mbr.neostrada.pl","","22 757 21 62","","7:00, 8:00, 10:00, 11:30, 13:00, 18:00, 19:30 (od listopada do marca - godz. 16:00)","7:00, 7:30 (poza wakacjami), 18:00","","52.076142,21.014917","http://archidiecezja.warszawa.pl/parafie/piaseczno-matki-bozej-rozancowej/"
"Św. ANNY","","","Pl. Piłsudskiego 10, 05-500 Piaseczno","www.sw-anna.pl","","22 756 77 31, fax +48 22 737 15 50","","7:00, 8:30, 10:00 (suma), 11:30 (dla dzieci przedszkolnych, Dom Parafialny), 11:30 (dla dzieci szkolnych, Kościół), 13:00, 18:30 (młodzieżowa), 20:00 (młodzieżowa)","6:30, 8:00, 18:30","","52.074586,21.026542","http://archidiecezja.warszawa.pl/parafie/piaseczno-sw-anny/"
"CHRYSTUSA KRÓLA WSZECHŚWIATA","","","ul. Ogińskiego 41, 05-820 Piastów","www.parafia.piastow.pl","","537 392 323","","8:00, 10:00, 11:30, 13:00 (poza wakacjami), 18:00 (w wakacje - godz. 19:00)","7:00, 18:00","","52.189860,20.828346","http://archidiecezja.warszawa.pl/parafie/piastow-chrystusa-krola-wszechswiata/"
"MATKI BOŻEJ CZĘSTOCHOWSKIEJ","","","Aleja Krakowska 17, 05-820 Piastów","www.mbc-piastow.parafia.info.pl","","22 723 65 79 w. 101","","7:00, 8:30, 10:00, 11:30 (dla dzieci), 13:00 (suma), 18:00 (młodzieżowa)","7:00, 8:00, 18:00","","52.187639,20.843893","http://archidiecezja.warszawa.pl/parafie/piastow-matki-bozej-czestochowskiej/"
"Św. MICHAŁA ARCHANIOŁA","","","ul. Elizy Orzeszkowej 23, 05-820 Piastów","www.sdspiastow.pl","kancelaria@sdspiastow.pl","22 723 14 44","","7:00, 8:30, 10:00, 11:30, 13:00 (poza wakacjami), 18:00 (młodzieżowa)","7:00, 18:00","","52.176045,20.851303","http://archidiecezja.warszawa.pl/parafie/piastow-sw-michala-archaniola/"
"NARODZENIA NMP","","","Pieczyska 23, 05-651 Drwalew","www.pieczyska.parafia.info.pl","pieczyska@wp.pl","22 669 08 05","","8:00, 9:30, 11:30","7:00 (poniedziałek, wtorek, czwartek), 18:00 (środa, piątek, sobota; od października do marca o godz. 17:00)","","51.921714,21.021755","http://archidiecezja.warszawa.pl/parafie/pieczyska-narodzenia-nmp/"
"Leśna. Św. KRZYSZTOFA","","","ul. Jana Pawła II 7, 05-807 Podkowa Leśna","www.podkowalesna.com","","22 758 92 22","","7:30, 9:30, 11:00, 13:00, 18:00","7:00, 18:00","","52.121178,20.726683","http://archidiecezja.warszawa.pl/parafie/podkowa-lesna-sw-krzysztofa/"
"Podwyższenia Krzyża Świętego na Jelonkach","","","ul. Słomiana 2/4, 01-384 Warszawa","www.parafia-jelonki.strefa.pl","parafia.warszawa.jelonki@op.pl","22 664 84 05","","7:00, 8:30, 10:00, 11:30 (dla dzieci), 13:00, 18:00, 19:15 (akademicka)","6:30, 7:15, 18:00","","52.225177,20.910374","http://archidiecezja.warszawa.pl/parafie/podwyzszenia-krzyza-swietego-na-jelonkach/"
"Posłania Uczniów Pańskich na Kępie Zawadowskiej","","","ul. Bruzdowa 11, 02-994 Warszawa","www.poslanieuczniow.waw.pl","parafia@poslanieuczniow.waw.pl","22 243 00 55","","9:00, 11:00","18:00","","52.144334,21.141396","http://archidiecezja.warszawa.pl/parafie/poslania-uczniow-panskich-na-kepie-zawadowskiej/"
"Św. FRANCISZKA z ASYŻU","","","ul. F. Ryxa 35, 05-505 Prażmów","www.parafia.prazmow.pl","","22 727 05 95","","8:00, 9:30, 11:30, 18:00","18:00 (w okresie zimowym - godz. 17:00)","","51.940490,20.953758","http://archidiecezja.warszawa.pl/parafie/prazmow-sw-franciszka-z-asyzu/"
"Św. MARII MAGDALENY","","","ul. Warecka 7, 26-803 Promna","www.parafiapromna.pl","wla@onet.pl","889 147 693","","8:00, 10:00, 12:00, 16:00","18:00","","51.679166,20.958852","http://archidiecezja.warszawa.pl/parafie/promna-sw-marii-magdaleny/"
"MATKI BOŻEJ NIEUSTAJĄCEJ POMOCY","","","pl. Stefana Kard. Wyszyńskiego 1, 05-804 Pruszków","www.parafia.pruszkow.pl","","22 424 23 21","","8:00, 10:30, 12:00, 18:00","7:00, 18:00","","52.152678,20.797534","http://archidiecezja.warszawa.pl/parafie/pruszkow-matki-bozej-nieustajacej-pomocy/"
"NIEPOKALANEGO POCZĘCIA NMP","","","ul. 3-go maja 124, 05-800 Pruszków","www.parafia-zbikow.pl","","22 758 63 92","","7:00, 8:30, 10:00 (młodzieżowa), 11:15 (dla dzieci), 12:30 (suma), 18:00","7:00, 18:00","","52.180653,20.785902","http://archidiecezja.warszawa.pl/parafie/pruszkow-niepokalanego-poczecia-nmp/"
"Św. EDWARDA w Tworkach","","","ul.Partyzantów 22, 05-802 Pruszków","www.swedward.com.pl","swedward@swedward.com.pl","22 758 89 37","","8:00, 9:30, 11:00 (suma), 12:30 (dla dzieci, poza wakacjami), 18:00 (w wakacje - godz. 20:00)","7:30, 18:00","","52.173326,20.820967","http://archidiecezja.warszawa.pl/parafie/pruszkow-sw-edwarda-w-tworkach/"
"Św. JÓZEFA OBLUBIEŃCA NMP na Osiedlu Staszica","","","ul. Helenowska 3, 05-804 Pruszków","www.sw-jozef.pl","proboszcz@sw-jozef.pl","22 728 19 92","","7:00, 8:30, 10:00, 11:30 (dla dzieci), 13:00, 18:00 (poza wakacjami), 19:30","7:00, 7:30, 8:00, 18:00, 19:00","","52.156110,20.790736","http://archidiecezja.warszawa.pl/parafie/pruszkow-sw-jozefa-oblubienca-nmp-na-osiedlu-staszica/"
"Św. KAZIMIERZA","","","ul. Kraszewskiego 23, 05-800 Pruszków","www.swkazimierz.mkw.pl","","22 758 77 72","","6:00, 7:30, 9:00, 10:30 (dla dzieci), 12:00 (suma), 13:15, 18:00 (młodzieżowa, w wakacje - godz. 19:00)","6:30, 7:30 (poza wakacjami), 8:00, 17:30 (oprócz wakacji i oprócz czasu wizyt duszpasterskich), godz. 18:00","","52.162388,20.809382","http://archidiecezja.warszawa.pl/parafie/pruszkow-sw-kazimierza/"
"ŚWIĘTYCH APOSTOŁÓW PIOTRA i PAWŁA","","","Rynek 1, 26-813 Przybyszew","","","48 615 21 57","","8:00, 9:30, 12:00","7:00, 17:00","","51.663080,20.852317","http://archidiecezja.warszawa.pl/parafie/przybyszew-swietych-apostolow-piotra-i-pawla/"
"NAJŚWIĘTSZEGO SERCA PANA JEZUSA","","","Przypki, ul. Kościelna 13, 05-555 Tarczyn","","parafiaprzypki@wp.pl","","","","","","52.008967,20.798614","http://archidiecezja.warszawa.pl/parafie/przypki-najswietszego-serca-pana-jezusa/"
"Św. WOJCIECHA BM","","","ul. Łąkowa 7, 05-860 Płochocin","www.parafiaswwojciecha.pl","proboszcz@parafiaswwojciecha.pl","22 722 51 57","","8:00, 10:00, 12:00, 18:00","8:00, 18:00 (poza wakacjami)","","52.201571,20.701833","http://archidiecezja.warszawa.pl/parafie/plochocin-sw-wojciecha-bm/"
"św. Szczepana","","","Al. Krakowska 6, 05-090 Raszyn","www.swszczepan.pl","kancelaria@swszczepan.pl","22 720 37 27, fax +48 22 720 37 27","","7:00, 8:30, 10:00 (młodzieżowa), 10:00 (dla dzieci, Dolny Kościół), 11:30 (szkoła podstawowa), 13:00 (poza wakacjami), 18:00, 20:30","6:30, 8:00, 18:00","","52.150474,20.915859","http://archidiecezja.warszawa.pl/parafie/raszyn-sw-szczepana/"
"Rektorat św. Jana Pawła","","","ul. Obrońców Tobruku 48, 01-494 Warszawa","","","","","","","","52.257008,20.931378","http://archidiecezja.warszawa.pl/parafie/rektorat-sw-jana-pawla/"
"Grójecki. Św. JANA CHRZCICIELA","","","Ul. Kościelna 4, Rembertów , 05-555 Tarczyn","www.swjanrembertow.ns48.pl","","22 727 73 13","","7:30, 9:45, 12:00, 16:00 (poza wakacjami)","7:00, 18:00","","51.958145,20.834459","http://archidiecezja.warszawa.pl/parafie/rembertow-grojecki-sw-jana-chrzciciela/"
"WNIEBOWZIĘCIA NMP","","","Rokitno 23 , 05-870 Błonie","","","22 725 51 03 , fax +48 22 725 51 03","","9:00, 11:30, 17:30 (poza wakacjami)","17:30","","52.193697,20.656544","http://archidiecezja.warszawa.pl/parafie/rokitno-wniebowziecia-nmp/"
"NARODZENIA NMP","","","Rososz 1, 05-650 Chynów k. Grójca","","","48 661 40 36","","","","","","http://archidiecezja.warszawa.pl/parafie/rososz-narodzenia-nmp/"
"Św. BARTŁOMIEJA APOSTOŁA","","","ul. Polna 39, 05-090 Rybie","www.rybie.pl","parafia@rybie.pl","22 720 23 53","","7:00, 8:30, 10:30 (dla dzieci), 12:00, 17:00","7:00, 18:00","","52.154162,20.940722","http://archidiecezja.warszawa.pl/parafie/rybie-sw-bartlomieja-apostola/"
"NARODZENIA NMP","","","Secymin-Nowiny 21, 05-155 Leoncin","","","22 785 67 40","","9:00, 11:30, 18:00 (w okresie zimowym - godz. 17:00)","18:00 (w okresie zimowym - godz. 17:00)","","52.382780,20.433653","http://archidiecezja.warszawa.pl/parafie/secymin-narodzenia-nmp/"
"Św. FAUSTYNY KOWALSKIEJ","","","Sękocin Stary, ul. Starowiejska 25 , 05-090 Raszyn","www.parafia.sekocin.pl","","","","9:00, 11:00, 17:00","17:00","","52.109713,20.883419","http://archidiecezja.warszawa.pl/parafie/sekocin-sw-faustyny-kowalskiej/"
"Św. STANISŁAWA BM","","","Sobików 15, 05-530 Góra Kalwaria","","parafia.sobikow@gmail.com","22 726 83 27","","8:30 (kaplica w Czachówku), 10:00, 12:00","18:00 (w okresie zimowym o godz. 17:00)","","51.961440,21.134307","http://archidiecezja.warszawa.pl/parafie/sobikow-sw-stanislawa-bm/"
"Iwiczna. ZESŁANIA DUCHA ŚWIĘTEGO","","","Stara Iwiczna, ul. Słoneczna 7/9, 05-500 Piaseczno","www.duchswiety.org","","22 757 06 10, fax +48 22 737 30 94","","7:00, 8:30, 10:00, 11:30 (dla dzieci), 13:00 (suma), 16:00 (od października do maja), 18:00","18:00, 19:00 (poza wakacjami)","","52.083232,21.010575","http://archidiecezja.warszawa.pl/parafie/stara-iwiczna-zeslania-ducha-swietego/"
"Św Aleksandra na Trakcie Królewskim","","","ul. Książęca 21, 00-498 Warszawa","www.swaleksander.pl","kancelaria@swaleksander.pl","22 628 53 35","","7:00, 8:30, 9:40, 10:00 (suma), 10:00 (dla niesłyszących, Dolny Kościół, poza wakacjami), 10:00 (suma, w czasie wakacji), 11:00 (dla dzieci, Dolny Kościół, poza wakacjami), 12:00 (dla dzieci, Dolny Kościół, poza wakacjami), 11:30, 13:00, 13:00 (Dolny Kościół, poza wakacjami), 16:00, 18:00 (poza wakacjami), 19:00","6:30 (poza wakacjami), 7:00, 7:30 (poza wakacjami), 8:00, 9:00, 16:00, 19:00","","52.229074,21.022345","http://archidiecezja.warszawa.pl/parafie/sw-aleksandra-na-trakcie-krolewskim/"
"Św Alojzego Orione w Śródmieściu","","","ul. Lindleya 12, 02-005 Warszawa","www.parorione.rel.pl","","22 621 50 08 , fax +48 22 621 50 08 wew. 35","","7:00, 8:30, 10:00, 11:30, 13:00 (poza wakacjami), 18:00","6:15, 7:00, 8:00 (poza wakacjami), 18:00","","52.225126,20.997028","http://archidiecezja.warszawa.pl/parafie/sw-alojzego-orione-w-srodmiesciu/"
"Św Andrzeja Apostoła na Mirowie","","","ul. Chłodna 9, 00-891 Warszawa","","","22 620 37 47 , fax +48 22 620 37 47","","7:00, 8:30, 10:00, 11:30, 13:00, 18:00","6:30, 8:00, 9:00, 18:00","","52.238223,20.992539","http://archidiecezja.warszawa.pl/parafie/sw-andrzeja-apostola-na-mirowie/"
