"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia Matki Bożej Dobrej Rady","","","al. Dygasińskiego 44A, 30‑820 Krakow","www.parafiaprokocim.pl","",".  12 650 27 19","ks. mgr lic. Zbigniew Bielas","6:30, 8:00, 9:30, 10:00 , 11:00, 11:30 , 12:30, 18:00, 18:30 , 19:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/8-krakow---prokocim/parafia-matki-bozej-dobrej-rady.html"
"Parafia Niepokalanego Serca NMP","","","ul. Połłanki 100, 30‑740 Krakow","www.niepokalanesercemaryi.pl","kancelaria@niepokalanesercemaryi.pl"," 12 653 15 28","ks. Adam Biłka","8:00, 10:00, 12:00 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/8-krakow---prokocim/parafia-niepokalanego-serca-nmp.html"
"Parafia Nawiedzenia NMP","","","ul. Ks. Prymasa S. Wyszyńskiego 6, 30‑695 Krakow","www.parafia-nawiedzenia.info","parafiarzaka@interia.pl",".  12 657 93 30","ks. mgr Andrzej Pierog","8:00, 9:30, 11:00, 12:30 , 18:00 , 19:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/8-krakow---prokocim/parafia-nawiedzenia-nmp.html"
"Parafia MB Zwycięskiej","","","ul. Zakopiańska 86, 30‑418 Krakow","www.katolicki.net","parafia@katolicki.net"," 12 268 11 10, fax. w. 205","ks. Marian Chyrc","7:00, 8:00 , 9:00, 10:30, 11:00 , 12:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/parafia-mb-zwycieskiej.html"
"Parafia św. Jadwigi Królowej","","","ul. Zagaje 42, 30‑437 Krakow","www.kliny.katolicki.eu","parafia@kliny.katolicki.eu",".  12 262 27 47","ks. dr Wacław Gubała, ","8:00, 9:30, 10:00 , 11:00 , 12:00 , 12:15, 19:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/parafia-sw-jadwigi-krolowej.html"
"Parafia św. Rafała Kalinowskiego","","","ul. bpa Albina Małysiaka 1","www.kalinowski.małopolska.pl","kalinowski8@op.pl","kancelaria  12 262 31 67","ks. mgr Jan Jarco","8:00, 10:00, 12:00, 18:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/parafia-sw-rafala-kalinowskiego.html"
"Parafia Podwyższenia Krzyża Świętego","","","ul. Witosa 9, 30‑612 Krakow","www.krakow-kurdwanow.parafia.info.pl",""," 12 654 45 69","ks. Jan Mrowca","7:00, 8:30, 10:00, 11:30, 13:00, 14:15 , 17:00, 19:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/parafia-podwyzszenia-krzyza-swietego.html"
"Parafia MB Królowej Polski","","","ul. Zamiejska 6 (Kobierzyńska 199), 30‑382 Krakow","www.mbkp.eu","parafia@mbkp.eu","","ks. mgr Grzegorz Odrzywołek E.c.","7:00, 8:30, 10:00 , 11:00, 12:30, 14:00, 18:00, 20:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/parafia-mb-krolowej-polski.html"
"Parafia św. Maksymiliana Kolbego","","","ul. Dębskiego 6b, 30‑499 Krakow","","","  12 264 92 04","ks. Henryk Bąk","7:30, 10:00, 11:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/26-mogilany/parafia-sw-maksymiliana-kolbego.html"
"Parafia Opatrzności Bożej","","","ul. Piłkarska 9, 30‑698 Krakow-Swoszowice","",""," 12 654 73 53,  12 654 65 68","ks. mgr Jozef Palenica","8:00, 10:00, 12:00, 18:30 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/parafia-opatrznosci-bozej.html"
"Parafia Przemienienia Pańskiego","","","ul. Bogdanowskiego 14, 30‑698 Krakow 25","www.wroblowice.diecezja.krakow.pl","wroblowice@diecezja.krakow.pl","","ks. Adam Szostak","8:00, 10:00, 12:00, 16:00 ","17:00 , 18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/parafia-przemienienia-panskiego-.html"
"Parafia Najświętszego Serca Pana Jezusa","","","ul. Millana 13, 30‑610 Krakow","www.sercejezusa.katolicki.eu","kancelaria@sercejezusa.katolicki.eu"," 12 266 20 23","ks. mgr Tadeusz Dziedzic","7:30, 9:00, 10:30, 12:00, 16:00 , 18:00, 20:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/-parafia-najswietszego-serca-pana-jezusa.html"
"Rektorat pw. Matki Bożej Częstochowskiej","","","ul. Babińskiego 29, 30‑393 Krakow","","","&nbsp;12 652 44 11","","8:30, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/9-krakow---borek-falecki/rektorat-pw-matki-bozej-czestochowskiej.html"
"Parafia św. Brata Alberta Chmielowskiego","","","os. Dywizjonu 303 nr 63, 31-875 Krakow","","","centrala  12 647 47 46,","ks. Wiesław Macuda, R.M., wyśw. 1973","6:30, 8:00, 9:30, 11:00, 13:00, 14:00 , 16:00, 18:00, 20:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/10-krakow---mogila/parafia-sw-brata-alberta-chmielowskiego.html"
"Parafia św. Judy Tadeusza","","","ul. Wężyka 6, 31‑580 Krakow","www.parafiaczyzyny.pl","parafiaczyzyny@gmail.com"," 12 647 94 88","ks. dr Czesław Sandecki","7:00, 8:30, 10:00, 11:30, 13:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/10-krakow---mogila/parafia-sw-judy-tadeusza.html"
"Parafia św. Maksymiliana Marii Kolbego","","","os.Tysiąclecia 86, 31-610 Krakow","www.mistrzejowice.net","parafia.mistrzejowice@wp.pl"," 12 648 17 28, kancelaria w. 22","ks. mgr Andrzej Kopicz, ","6:30, 8:00, 9:30, 11:00, 13:00, 17:00, 19:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/10-krakow---mogila/parafia-sw-maksymiliana-marii-kolbego.html"
"Parafia św. Bartłomieja Apostoła","","","ul. Klasztorna 11, 31-979 Krakow","www.mogila.cystersi.pl","kontakt@mogila.cystersi.pl",":  12 644 23 31,  12&nbsp;644 69 92; fax parafii:  12 686 60 08","o. mgr Wincenty Zakrzewski OCist","6:30 , 8:00 , 9:30 , 10:00 , 10:15 , 11:00 , 11:30 , 12:30 , 14:00 , 16:30 , 16:30 , 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/10-krakow---mogila/parafia-sw-bartlomieja-apostola.html"
"Parafia św. Wincentego","","","ul. Nadbrzezie 12, 31-983 Krakow","","krakow-pleszow@neostrada.pl"," 12 681 03 53","ks. mgr Stanisław Wajdziak","7:40, 9:30 , 11:10, 14:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/10-krakow---mogila/parafia-sw-wincentego.html"
"Parafia MB Częstochowskiej","","","os. Szklane Domy 7, 31-972 Krakow","www.szklanedomy.cystersi.pl/","","kancelaria parafialna&nbsp;","o. mgr ","6:30, 8:00, 9:30 , 11:00, 12:30 , 17:00, 19:00, 20:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/10-krakow---mogila/parafia-mb-czestochowskiej-.html"
"Parafia św. Józefa","","","os. Kalinowe 5, 31‑816 Krakow","",""," 12 648 08 42","ks. mgr Adam Podbiera","7:00, 9:00, 11:00, 13:00, 18:00 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/11-krakow---bienczyce/parafia-sw-jozefa.html"
"Parafia Najświętszego Serca Pana Jezusa","","","ul. Ludźmierska 2, 31‑953 Krakow","",""," 12 680 32 10","ks. mgr Stanisław Puzyniak","7:00, 8:30, 10:00, 11:30 , 13:00 , 18:00, 19:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/11-krakow---bienczyce/parafia-najswietszego-serca-pana-jezusa-.html"
"Parafia MB Pocieszenia","","","ul. Bulwarowa 15 a, 31‑751 Krakow","","kraksak@kki.pl"," 12 680 38 00,  12 680 39 00","ks. ","7:00, 8:30, 10:00, 11:30, 13:00, 18:00, 20:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/11-krakow---bienczyce/parafia-mb-pocieszenia.html"
"Parafia MB Królowej Polski","","","ul. Obrońcow Krzyża 1, 31‑831 Krakow","www.arkapana.pl",""," 12 644 06 24,  12 649 52 25","ks. Edward Baniak","6:30, 8:00, 9:30, 10:00 , 10:15 , 11:00, 11:00 , 12:30, 14:00, 15:30 , 16:00, 17:30, 19:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/11-krakow---bienczyce/parafia-mb-krolowej-polski-.html"
"Parafia św. Stanisława BM","","","Kantorowice 122, 31‑763 Krakow","",""," 12 645 68 87","ks. mgr Jan Krzyżowski","9:00, 11:00, 17:00 , 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/11-krakow---bienczyce/parafia-sw-stanislawa-bm.html"
"Parafia Najświętszego Serca Pana Jezusa","","","ul. Niewielka 1a, 31‑766 Krakow,","",""," 12 645 38 23","ks. mgr Antoni Baron","8:00, 10:30, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/11-krakow---bienczyce/parafia-najswietszego-serca-pana-jezusa.html"
"Parafia MB Nieustającej Pomocy","","","os. Bohaterow Września 33, 31‑621 Krakow","","","kancelaria  12 647 05 63","ks. dr Marek Wrężel","6:30, 7:30, 9:00, 10:30, 12:00, 13:30, 16:30, 18:00, 19:30 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/11-krakow---bienczyce/parafia-mb-nieustajacej-pomocy.html"
"Parafia MB Wspomożenia Wiernych","","","Prusy 174, 32‑010 Kocmyrzow","",""," 12 387 13 54,  12 387 28 94","ks. mgr Bogusław Zając","7:30, 9:30, 11:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/11-krakow---bienczyce/parafia-mb-wspomozenia-wiernych.html"
"Parafia Miłosierdzia Bożego","","","os. Na Wzgorzach 1a, 31‑721 Krakow","www.wzgorza.diecezja.krakow.pl","parafia@wzgorza.diecezja.krakow.pl"," 12 645 23 42","ks. dr Jan Abrahamowicz, ","6:30, 8:00, 9:30, 11:00, 12:30 , 16:00, 19:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/11-krakow---bienczyce/parafia-milosierdzia-bozego.html"
"Stygmatów św. Franciszka","","","ul. Klasztorna 1, 32‑566 Alwernia","www.bernardyni-alwernia.pl",""," 12 283 12 13","o. Bolesław Robert Opaliński OFMBern","6:45, 8:30, 10:00, 11:30, 15:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/12-babice/stygmatow-sw-franciszka.html"
"Parafia Wszystkich Świętych","","","ul. Kanonicza 6, 32‑551 Babice","www.babice.pl/index.php?id=104",""," 32 613 40 19","ks. mgr Jan Molanda","8:00, 9:30 , 11:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/12-babice/parafia-wszystkich-swietych-.html"
"Parafia Ducha Świętego","","","Grojec 336, 32‑566 Alwernia","",""," 12 283 10 79","ks. Jozef Kutek","8:00, 10:30, 15:30 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/12-babice/parafia-ducha-swietego-.html"
"Rektorat MB Fatimskiej","","","ul. Jana Pawła II, 32‑551 Babice","",""," 32 613 44 01","","8:30, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/12-babice/rektorat-mb-fatimskiej.html"
"Parafia św. Stanisława Kostki","","","Kwaczała, Pl. Kościelny 1, 32‑566 Alwernia","www.parafiakwaczala.pl","kontakt@parafiakwaczala.pl"," 12 282 80 03","ks. mgr Marian Pietraszko","7:00, 9:00, 11:00, 15:00 ","17:00 , 18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/12-babice/parafia-sw-stanislawa-kostki.html"
"Parafia Matki Boskiej Częstochowskiej","","","Mętkow, ul. św. Floriana 1, 32-551 Babice","www.parafia-metkow.com","parafiametkow@interia.pl"," 32 613 42 27","ks. mgr Marek Guśpiel E.c.","8:00, 10:30, 15:30 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/12-babice/parafia-matki-boskiej-czestochowskiej.html"
"Parafia MB Częstochowskiej","","","Okleśna; ul. Nowowiejska 1","",""," 12 282 89 22","ks. mgr Mariusz Flanek","8:00, 10:00, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/12-babice/parafia-mb-czestochowskiej-.html"
"Parafia św. Marcina","","","Poręba Żegoty 8, 32‑566 Alwernia","www.swmarcinporebazegoty.pl","swmarcinporebaz@poczta.fm"," 12 283 16 39","ks. mgr Wiesław Waliczek","7:00, 8:00 , 9:00 , 9:00 , 11:00, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/12-babice/parafia-sw-marcina.html"
"Parafia św. Wawrzyńca","","","Regulice, al. Jana Pawła II 23, 32‑566 Alwernia","www.parafiaregulice.pl/",""," 12 283 16 03","ks. dr Jan Piwowarczyk","7:00, 9:00, 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/12-babice/parafia-sw-wawrzynca.html"
"Parafia Wniebowzięcia NMP","","","ul. Piłsudskiego 147, 32‑555 Zagorze","www.parafiazagorze.pl",""," 32 623 19 39","ks. dr Ryszard Świder","7:00, 9:00, 11:00, 17:00 ","17:00 , 18:00 , 19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/12-babice/parafia-wniebowziecia-nmp.html"
"Parafia Świętych Apostołów Szymona i Judy Tadeusza","","","ul. Środkowa 183, 34‑405 Białka Tatrzańska","www.parafia.bialka.net","BialkaT@diecezja.krakow.pl"," 18 265 41 77","ks. mgr Jan Byrski","8:00 , 9:30 , 11:00, 18:00 , 19:00 , 20:00 ","18:00 , 19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/13-bialka-tatrzanska/parafia-swietych-apostolow-szymona-i-judy-tadeusza.html"
"Parafia św. Antoniego","","","Brzegi, ul. Halna 67, 34‑532 Jurgow","www.parafiabrzegi.eu","parafiabrzegi@gmail.com"," 18 207 77 02","ks. Konrad Duk SVD","9:00, 11:30, 19:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/13-bialka-tatrzanska/parafia-sw-antoniego.html"
"Parafia Najświętszego Serca Pana Jezusa","","","ul. Kościuszki 1, 34-530 Bukowina Tatrzańska","www.parafia-bukowinatatrzanska.pl",""," 18 207 72 61","ks. mgr Władysław Pasternak","8:00, 9:30, 11:00, 19:00 , 20:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/13-bialka-tatrzanska/parafia-najswietszego-serca-pana-jezusa.html"
"Parafia Przemienienia Pańskiego","","","Czarna Gora-Zagora 64, 34‑532 Jurgow","",""," 18 207 78 90","o. Hubert Kasztelan OCist","8:00, 10:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/13-bialka-tatrzanska/parafia-przemienienia-panskiego.html"
"Parafia Przemienienia Pańskiego","","","Gliczarow Gorny 111a, 34‑425 Biały Dunajec","www.gliczarowgorny.pl","par_glicz@krakow.opoka.org.pl"," 18 207 76 10","ks. mgr Szczepan Gacek","8:00, 9:30, 11:00, 20:30 ","20:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/13-bialka-tatrzanska/-parafia-przemienienia-panskiego.html"
"Parafia św. Jacka","","","Groń, ul. Jana Pawła II 25, 34‑406 Leśnica","www.parafia.gronlesnica.pl","parafia@gronlesnica.pl"," 18 265 65 52","ks. Jan Żurowski","7:00, 9:00, 10:15, 11:30, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/13-bialka-tatrzanska/parafia-sw-jacka.html"
"Parafia Niepokalanego Serca NMP","","","Gronkow 222a, 34‑400 Nowy Targ","",""," 18 265 61 50","ks. Jozef Motyka","8:00, 10:30, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/13-bialka-tatrzanska/parafia-niepokalanego-serca-nmp.html"
"Parafia św. Sebastiana","","","Jurgow 1, 34‑532 Jurgow","www.parafia-jurgow.pl",""," 18 207 79 42","ks. mgr Stanisław Malarz","8:00, 9:30 , 11:00 [j. słowacki], 12:15 , 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/13-bialka-tatrzanska/parafia-sw-sebastiana.html"
"MB Nieustającej Pomocy","","","Grocholow Potok 1, 34‑532 Jurgow","www.rzepiska.mic.opoka.org.pl","","  18 207 79 13","","8:00, 11:00, 20:00 ","18:00, 19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/13-bialka-tatrzanska/mb-nieustajacej-pomocy.html"
"Parafia św. Elżbiety Węgierskiej","","","34‑442 Łapsze Niżne, Trybsz","","sw_elzbieta@wp.pl"," 18 265 61 49","o. Rajmund Andrzej Dziadkiewicz OCist","8:00, 11:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/13-bialka-tatrzanska/parafia-sw-elzbiety-wegierskiej.html"
"Parafia Miłosierdzia Bożego","","","Bańska Niżna, ul. Topory 18, 34‑424 Szaflary","www.parafiabanskanizna.pl",""," 18 275 48 26","ks. mgr Grzegorz Kufel","8:00, 11:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/parafia-milosierdzia-bozego.html"
"Parafia MB Fatimskiej","","","Bańska Wyżna, ul. Szlak Papieski","www.parafiabanskawyzna.pl","parafiabanskawyzna@op.pl"," 18 542 61 03","ks. mgr Mirosław Mężyński","9:30, 12:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/parafia-mb-fatimskiej.html"
"Parafia MB Królowej Aniołów","","","ul. Jana Pawła II 202, 34‑425 Biały Dunajec","",""," 18 207 31 94","ks. mgr lic. Jan Dolasiński","8:00, 10:00, 11:30 , 12:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/parafia-mb-krolowej-aniolow.html"
"Parafia Przemienienia Pańskiego","","","ul. Jana Pawła II 4, Maruszyna, 34-424 Szaflary","www.maruszyna.parafia.info.pl","maruszyna@parafia.info.pl"," 18 275 62 26","ks. mgr Andrzej Kwak","8:00, 11:00, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/parafia-przemienienia-panskiego.html"
"Ośrodek duszpasterski św. Józefa","","","Małe Ciche 47, 34‑531 Murzasichle","www.maleciche.dominikanie.pl","maleciche@dominikanie.pl"," 18 208 41 38","","8:30, 9:00 , 11:00 , 11:00, 13:00 , 17:00 , 18:00 , 18:00 , 19:30 , 20:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/osrodek-duszpasterski-sw-jozefa.html"
"Parafia NMP Królowej","","","ul. Sądelska 60, 34‑531 Murzasichle","",""," 18 201 63 24","ks. mgr Jan Czepiel","8:00, 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/parafia-nmp-krolowej.html"
"Parafia św. Marii Magdaleny","","","ul. Piłsudskiego 17, 34‑520 Poronin","www.parafiaporonin.o12.pl","zarek@wp.pl"," 18 207 41 83","ks. mgr Stanisław Parzygnat","7:00, 9:00, 9:00 , 9:00 , 16:00 , 17:00, 20:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/parafia-sw-marii-magdaleny.html"
"Rzymskokatolicki Rektorat pw. św. Józefa Rzemieślnika","","","Stasikowka 35B, 34-520 Poronin","www.stasikowka.com","kancelaria@stasikowka.com"," 18&nbsp;200 12 74","parafii Poronin, tel. +48 18&nbsp;200 12 74","9:00, 11:00, 16:00, 20:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/rzymskokatolicki-rektorat-pw-sw-jozefa-rzemieslnika.html"
"Parafia MB Nieustającej Pomocy","","","Skrzypne, ul. św. Jadwigi Krolowej 167","",""," 18 275 58 66","ks. Edward Cygal","7:30, 9:00, 10:30 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/parafia-mb-nieustajacej-pomocy.html"
"Parafia św. Andrzeja Apostoła","","","ul. Kościelna 1, 34‑424 Szaflary","www.owczarnia.diecezja.pl","owczarnia@diecezja.pl"," 18 275 55 67","ks. mgr Andrzej Kamiński","7:00, 9:00, 10:15 , 11:30, 18:00 ","18:00, 18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/parafia-sw-andrzeja-apostola.html"
"Parafia św. Anny","","","Ząb 18, 34‑521 Ząb","","parafiazab18@wp.pl"," 18 207 16 29","ks. Kazimierz Sołtysik","8:00, 10:00, 11:30 , 15:45 , 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/parafia-sw-anny.html"
"Parafia św. Wojciecha","","","Zaskale, 34‑424 Szaflary","",""," 18 275 43 19","ks. mgr Ryszard Gaweł","8:00, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/14-bialy-dunajec/parafia-sw-wojciecha.html"
"Parafia Miłosierdzia Bożego","","","pl. ks. kard. Wojtyły 1; 32‑089 Wielka Wieś","www.parafiamilosierdzie.blog.onet.pl/",""," 12 419 31 86","ks. mgr Jerzy Bargiel","8:15, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/parafia-milosierdzia-bozego.html"
"Parafia NMP Królowej","","","Będkowice, ul. Okupniki 3","",""," 12 419 34 28","ks. mgr Zdzisław Targosz","9:00, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/parafia-nmp-krolowej.html"
"Parafia św. Mikołaja","","","Biały Kościoł 33, plac Świętego Mikołaja 2","www.bialy-kosciol.pl",""," 12 419 10 18","ks. mgr Marek Wcisło","7:30, 9:30, 10:00 , 11:30, 12:00 , 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/parafia-sw-mikolaja.html"
"Parafia Świętych Apostołów Piotra i Pawła","","","ul. Winnica 3, 32‑082 Bolechowice","www.parafiabolechowice.pl",""," 12 285 11 87","ks. mgr Stanisław Kozieł","6:45, 8:00 , 10:00, 11:30, 17:00 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/-parafia-swietych-apostolow-piotra-i-pawla.html"
"Parafia NMP Matki Kościoła","","","Brzezie, ul. Narodowa 114","","","  12 285 16 96","ks. mgr Grzegorz Kubik","8:00, 10:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/parafia-nmp-matki-kosciola.html"
"Parafia św. Idziego","","","Giebułtow, ul. św. Idziego 2","",""," 12 419 20 27","ks. Stanisław Gutt","8:00, 11:00, 15:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/parafia-sw-idziego.html"
"Parafia Podwyższenia Krzyża Świętego","","","Kobylany, ul. Jana Pawła II nr 69","","","  12 285 16 04","ks. mgr Jozef Iwulski","7:00 , 8:00 , 9:00 , 11:00, 16:00 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/-parafia-podwyzszenia-krzyza-swietego.html"
"Parafia św. Wojciecha i MB Bolesnej","","","ul. Świetego Wojciecha 83,&nbsp;32-085 Modlnica","www.modlnica.pl","parafiamodlnica@gmail.com"," 12 419 20 15","ks. mgr Jan Adamus","7:00, 9:00 , 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/parafia-sw-wojciecha-i-mb-bolesnej.html"
"Parafia Narodzenia NMP","","","Racławice 54, 32‑049 Przeginia","",""," 12 282 93 85","ks. mgr Jacek Miodek","8:00, 9:30 , 11:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/parafia-narodzenia-nmp.html"
"Parafia św. Maksymiliana Kolbego","","","Szklary 46a, 32‑048 Jerzmanowice","","","&nbsp;12 389 52 07","ks. Teodor Kilian","8:00, 10:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/parafia-sw-maksymiliana-kolbego.html"
"Parafia św. Franciszka z Asyżu","","","ul. Kolejowa 7, 32-080 Zabierzow","www.parafia.zabierzow.pl","parafia@zabierzow.pl"," 12 285 20 25","ks. mgr Krzysztof Burdak","7:00, 9:00, 10:30 , 11:00 , 12:00 , 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/15-bolechowice/parafia-sw-franciszka-z-asyzu.html"
"Parafia Chrystusa Króla","","","Balin, ul. Chrzanowska 11","",""," 32 613 17 97","ks. Krzysztof Kozioł","7:30, 9:30, 11:30, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-chrystusa-krola.html"
"Parafia NMP Matki Kościoła","","","Bolęcin, ul. Kościelna 12","",""," 32 613 76 69","ks. Dariusz Puchała","7:30, 10:00, 15:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-nmp-matki-kosciola.html"
"Parafia MB Różańcowej","","","ul. Kusocińskiego 4, 32‑503 Chrzanow","",""," 32 623 53 00","ks. mgr Grzegorz Pierog","6:30, 8:00, 10:00, 11:30, 13:00, 17:00, 20:00 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-mb-rozancowej.html"
"Parafia św. Mikołaja","","","ul. Mickiewicza 5, 32‑500 Chrzanow","www.mikolajchrzanow.diecezja.pl","mikolajchrzanow@diecezja.pl"," 32 623 26 24","ks. mgr lic. Roman Sławeński","7:00, 8:30, 10:15, 11:30, 13:00, 16:00, 18:15, 20:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-sw-mikolaja.html"
"Parafia Świętej Rodziny","","","ul. Pogorska 43f, 32-500 Chrzanow","www.swieta-rodzina.com.pl","chrzanowrodzina@diecezja.pl"," 32 623 32 65","ks. mgr Edward Kwarciak","7:30, 9:00, 10:30, 12:00, 13:15, 17:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-swietej-rodziny.html"
"Parafia Miłosierdzia Bożego","","","ul. Śląska 68b, 32‑500 Chrzanow","www.milosierdzie.info","milosierdzie@milosierdzie.info"," 32 622 70 88","ks. mgr Paweł Zięba","8:30, 10:30, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-milosierdzia-bozego.html"
"Parafia św. Jana Chrzciciela","","","ul. Kościelna 2a, 32‑500 Chrzanow","www.koscielec.org","kancelaria@koscielec.org"," 32 623 24 19","ks. mgr Zdzisław Balon","6:00 , 6:45, 8:00, 9:30, 9:30 , 11:00, 12:30, 17:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-sw-jana-chrzciciela.html"
"Parafia MB Ostrobramskiej","","","ul. Borowcowa 76b, 32‑500 Chrzanow","parafiarospontowa.pl/","rospontowa@diecezja.pl","  32 623 34 62","ks. mgr Mieszko Pabiś","7:30, 9:30, 11:30, 17:00 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/16-chrzanow/parafia-mb-ostrobramskiej.html"
