"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia pw. Wniebowzięcia Najświętszej Maryi Panny","","","87-404 Radomin, Dulsk 57","","<span style=color: #808080; text-decoration: underline;>parafia@parafiadulsk.pl</span></a></span></p> <p>Oficjalna strona parafii: <a href=http://www.parafiadulsk.pl/ target=_blank>prafiadulsk.pl</a></p></div> <div></div> </div> <div id=oznaczenia> </div> <a class=link zobacz-jak-dojechac href='http://maps.google.com/maps?daddr=53.06031476285968,19.11665591045073&amp;z=12' target=_blank >Zobacz jak dojechać</a> </div> <div id=ksieza> <div class=header>Księża pracujący w parafii</div> <ul> <li style=><a href='http://diecezjaplocka.pl/dla-wiernych/wyszukiwarka?tab=ksieza&amp;ksiadzId=14068' style=color:#0e346c;><img alt=ksiadz src=/InteliImage.ashx?image=/media/522492/ks._maciej_jastrz_bski.jpg&width=80&height=108&resizeMethod=crop /> <span>Jarosław Maciej Jastrzębski</span><br/><span>proboszcz</span></a></li> </ul> </div> </div> <div id=parafia-container-right> <div class=accordion> <a class=header href=javascript:void(0);>Msze Święte <img alt=arrow up src=/images/arrow-down.png /></a> <div class=content> Niedziele i święta: <b>9:00 ; 11:30 </b> <br/> <br/> Dni powszednie: <b>18:00 lub wg ogłoszenia</b> </div> </div> <div class=accordion> <a class=header href=javascript:void(0);>Nabożeństwa <img alt=arrow up src=/images/arrow-down.png /></a> <div class=content><p><strong>1. Porządek mszy św.:</strong></p> <p>Niedziele i święta: <br /> - w Dulsku: g. 9.00 i g. 11.30 <br /> - w kaplicy w Sokołowie o g. 10.30 <br /> Dni powszednie: g. 18.00 lub wg ogłoszenia</p> <p><strong>2. Nabożeństwa:</strong></p> <p>a) Adoracja Najświętszego Sakramentu:<br /> I piątek miesiąca o g. 17.30</p> <p>I niedziela miesiąca:<br /> po Mszy św. o g.11.30.</p> <p>b) Nabożeństwo majowe w dni powszednie w Dulsku g. 17.45, w kaplicy w Sokołowie o g. 17.00. W niedzielę po mszy o g. 11.30</p> <p>c) Nabożeństwo czerwcowe w dni powszednie po mszy wieczornej. W niedzielę po mszy o g. 11.30</p> <p>d) Nabożeństwo różańcowe w dni powszednie w październiku: w Dulsku o g. 17.30, w kaplicy w Sokołowie o g. 17.00. W niedzielę po Mszy o g. 11.30</p> <p>e) Gorzkie Żale w niedziele Wielkiego Postu: w Dulsku po mszy o g. 11.30, w kaplicy w Sokołowie o g. 10.00.</p> <p>f) Droga Krzyżowa w piątki Wielkiego Postu o g. 18.00</p> <p>g) Odpusty: Niedziela Trójcy Przenajświętszej, niedziela po wspomnieniu św. Tekli</p> <p>Imieniny parafii - Uroczystość Wniebowzięcia NMP.</p></div> </div> <div class=accordion> <a class=header href=javascript:void(0);>Spowiedź <img alt=arrow up src=/images/arrow-down.png /></a> <div class=content><p>Spowiedź 15 min. przed każdą mszą.</p></div> </div> <div class=accordion> <a class=header href=javascript:void(0);>Kancelaria parafialna <img alt=arrow up src=/images/arrow-down.png /></a> <div class=content><p>Kancelaria Parafialna czynna jest przez pół godziny po mszy w dni powszednie.</p></div> </div> <div class=accordion> <a class=header href=javascript:void(0);>Ogłoszenia parafialne <img alt=arrow up src=/images/arrow-down.png /></a> <div class=content><p>Ogłoszenia parafialne: <a href=http://www.parafiadulsk.pl/ target=_blank>http://www.parafiadulsk.pl/</a></p></div> </div> <div id=wspolnoty> <div class=header>Wspólnoty</div> <div class=wspolnota> </div> </div> </div> <script type=text/javascript> $(document).ready(function(){ $('.accordion').first().addClass('selected'); $('.accordion').find('img').first().attr('src','/images/arrow-up-white.png'); $('.accordion .header').click(function(){ var selectedAccordion = $(this).parent(); var selectedContent = $(this).next(); if(selectedContent.is(:visible)){ selectedAccordion.find('img').attr('src','/images/arrow-down.png'); selectedAccordion.toggleClass('selected'); selectedContent.slideUp(500); } else{ selectedAccordion.find('img').attr('src','/images/arrow-up-white.png'); selectedAccordion.toggleClass('selected'); selectedContent.slideDown(500); } }); }); </script> <script type=text/javascript> $(document).ready(function(){ $('.wspolnota').find('.strzalka').first().attr('src','/images/arrow-up.png'); $('.wspolnota .header').click(function(){ var selectedAccordion = $(this).parent(); var selectedContent = $(this).next(); if(selectedContent.is(:visible)){ selectedAccordion.find('.strzalka').attr('src','/images/arrow-down.png'); selectedAccordion.toggleClass('selected'); selectedContent.slideUp(500); } else{ selectedAccordion.find('.strzalka').attr('src','/images/arrow-up.png'); selectedAccordion.toggleClass('selected'); selectedContent.slideDown(500); } }); }); </script> <script type=text/javascript> $(document).ready(function(){ var mapObject; var size = new google.maps.Size(31, 44); var startPoint = new google.maps.Point(0, 0); var hangPoint = new google.maps.Point(10, 30); var markerIcon = new google.maps.MarkerImage('/images/marker-icon.png', size, startPoint, hangPoint); var infowindow = new google.maps.InfoWindow(); var dlugoscGeograficzna = 53.06031476285968; var szerokoscGeograficzna = 19.11665591045073; function InicjalizujMape() { var mapDiv = document.getElementById('mapka'); var myOptions = { zoom: 11, maxZoom: 18, center: new google.maps.LatLng(dlugoscGeograficzna, szerokoscGeograficzna), mapTypeId: google.maps.MapTypeId.ROADMAP, streetViewControl: false, panControl: false }; mapObject = new google.maps.Map(mapDiv, myOptions); } function DodajPunkt(){ var latlng = new google.maps.LatLng(dlugoscGeograficzna, szerokoscGeograficzna); var marker = new google.maps.Marker({ position: latlng, map: mapObject }); marker.setIcon(markerIcon); } InicjalizujMape(); DodajPunkt(); }); </script> </div> </div> <footer> <div id=footer-center> <div id=footer-upper> <table border=0 cellpadding=0 style=width: 100px; margin-right: 30px;> <tbody> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych title=Dla wiernych class=header>DLA WIERNYCH</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/aktualnosci title=Aktualności>Aktualności</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/blogi title=Blogi>Blogi</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/parafie title=Parafie>Parafie</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/znajdz-msze title=Znajdź Mszę>Znajdź Mszę św.</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/poradnik title=Poradnik>Poradnik</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/dzieci-i-mlodziez title=Dzieci i młodzież>Dzieci i młodzież</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/narzeczeni title=Narzeczeni>Narzeczeni</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/malzenstwo-i-rodzina title=Małżeństwo i rodzina>Małżeństwo i rodzina</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/serwis-dla-katechetow title=Serwis dla katechetów>Serwis dla katechetów</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/pomoc-duchowa title=Pomoc duchowa>Pomoc duchowa</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-wiernych/zaangazuj-sie title=Zaangażuj się!>Zaangażuj się</a>a</td> </tr> <tr> <td><a href=/dla-wiernych/nowa-ewangelizacja-diecezji-plockiej title=Nowa Ewangelizacja Diecezji Płockiej>Nowa Ewangelizacja Diecezji Płockiej</a></td> </tr> </tbody> </table> <table border=0 cellpadding=0 style=width: 115px; margin-right: 20px;> <tbody> <tr> <td><a href=http://diecezjaplocka.pl/dla-ksiezy title=Dla księży class=header>DLA DUCHOWNYCH</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-ksiezy/panel-ksiedza?tab=4 title=Panel księdza>Dekrety</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-ksiezy/panel-ksiedza?tab=1 title=Panel księdza>Personalia</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-ksiezy/panel-ksiedza?tab=5 title=Panel księdza>Oświadczenia</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-ksiezy/panel-ksiedza?tab=2 title=Panel księdza>43. Synod Diecezji Płockiej</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-ksiezy/panel-ksiedza?tab=6 title=Panel księdza>Zakony i zgromadzenia</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-ksiezy/okolnik title=Okólnik>Okólnik</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-ksiezy/panel-ksiedza?tab=3 title=Panel księdza>Powołania</a></td> </tr> </tbody> </table> <table border=0 cellpadding=0 style=width: 100px; margin-right: 25px;> <tbody> <tr> <td><a href=http://diecezjaplocka.pl/dla-turystow title=Dla turystów class=header>DLA TURYSTÓW</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-turystow/katedra title=Katedra>Katedra</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-turystow/drzwi-plockie title=Drzwi płockie>Drzwi Płockie</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-turystow/muzeum title=Muzeum>Muzeum</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-turystow/sw-faustyna title=Św. Faustyna>Św. Faustyna</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-turystow/noclegi title=Noclegi>Noclegi</a></td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> </tbody> </table> <table border=0 cellpadding=0 style=width: 70px; margin-right: 30px;> <tbody> <tr> <td><a href=http://diecezjaplocka.pl/biskup title=Biskup Płocki Piotr Libera class=header>BISKUP</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/biskup title=Biskup>Biskup płocki</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/biskup/biskup-pomocniczy title=Biskup pomocniczy>Biskup pomocniczy</a></td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> </tbody> </table> <table border=0 cellpadding=0 style=width: 100px; margin-right: 10px;> <tbody> <tr> <td><a href=http://diecezjaplocka.pl/instytucje title=Instytucje class=header>INSTYTUCJE</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/kuria title=Kuria>Kuria</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/sad-biskupi title=Sąd biskupi>Sąd biskupi</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/komisje-i-rady title=Komisje i rady>Komisje i rady</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/ruchy-i-stowarzyszenia title=Ruchy i stowarzyszenia>Ruchy i stowarzyszenia</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/rada-spoleczna title=Rada społeczna>Rada społeczna</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/kapituly title=Kapituły>Kapituły</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/seminarium title=Seminarium>Seminarium</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/szkoly-i-uczelnie title=Szkoły i uczelnie>Szkoły i uczelnie</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/caritas-diecezji-plockiej title=Caritas>Caritas</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/biblioteka title=Biblioteka>Biblioteka</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/wydawnictwo title=Wydawnictwo>Wydawnictwo</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/instytucje/archiwum title=Archiwum>Archiwum</a></td> </tr> </tbody> </table> <table border=0 cellpadding=0 style=width: 80px; margin-right: 20px;> <tbody> <tr> <td><a href=http://diecezjaplocka.pl/multimedia title=Multimedia class=header>MULTIMEDIA</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/multimedia/zdjecia title=Zdjęcia>Zdjęcia</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/multimedia/video title=Video>Video</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/multimedia/audio title=Audio>Audio</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/multimedia/radio title=Radio>Radio</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/blogi/blog-logowanie title=Słownik pojęć> </a></td> </tr> </tbody> </table> <table border=0 cellpadding=0 style=width: 90px; margin-right: 10px;> <tbody> <tr> <td><a href=http://diecezjaplocka.pl/kontakt title=Kontakt class=header>KONTAKT</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/kontakt/redakcja title=Redakcja>Redakcja</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/kontakt/znajdz-ksiedza title=Znajdź księdza>Znajdź księdza</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/kontakt/linki title=Linki>Linki</a></td> </tr> <tr> <td> </td> </tr> <tr> <td> </td> </tr> </tbody> </table> <table border=0 cellpadding=0 style=width: 120px;> <tbody> <tr> <td><a href=http://diecezjaplocka.pl/dla-dziennikarzy title=Dla dziennikarzy class=header>DLA DZIENNIKARZY</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-dziennikarzy/komunikaty-prasowe title=Komunikaty prasowe>Komunikaty prasowe</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-dziennikarzy/zapowiedzi-prasowe title=Zapowiedzi prasowe>Zapowiedzi prasowe</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-dziennikarzy/materialy-prasowe title=Materiały prasowe>Materiały prasowe</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-dziennikarzy/logotypy-i-herby title=Logotypy i herby>Logotypy i herby</a></td> </tr> <tr> <td><a href=http://diecezjaplocka.pl/dla-dziennikarzy/blog-rzecznika title=Blog rzecznika>Blog rzecznika</a> </td> </tr> <tr> <td> </td> </tr> </tbody> </table> <img id=footer-icon src=/images/footer-icon.jpg alt= /> </div> <img id=footer-line src=/images/footer-line.png alt= /> <div id=footer-bottom> &copy; 2014 Diecezja Płocka </div> </div> </footer> <div id=side-widget> <div id=fb-tab> <div class=fb-content> <iframe src=http://www.facebook.com/plugins/likebox.php?href=https://www.facebook.com/DiecezjaPlocka&amp;width=200&amp;colorscheme=light&amp;show_faces=true&amp;stream=false&amp;header=false&amp;height=335 scrolling=no frameborder=0 style=border:none; overflow:hidden; width:200px; height:335px;background:White;vertical-align:bottom; allowTransparency=false> </iframe> </div> <div class=fb-tab-button> </div> </div> <div id=intencja> <div id=intencja-container> <div class=intencja-header> Wyślij intencję </div> <form id=intencja-form data-bind=visible: !sended(), submit: sendIntention> <!-- errors --> <p class=error-info data-bind=visible: !isValid()> Wypełnij poprawnie wszystkie pola </p> <p class=error-info data-bind=visible: serverError()> Błąd serwera, spróbuj ponownie! </p> <!-- /errors --> <label for=intencja-imie-nazwisko>Imię i nazwisko: </label> <input type=text id=intencja-imie-nazwisko name=intencja-imie-nazwisko placeholder=Imię Nazwisko data-bind=value: name required/> <br/> <div class=clr></div> <label for=intencja-email>Adres e-mail: </label> <input type=email id=intencja-email name=intencja-email placeholder=E-mail pattern=^([0-9a-zA-Z]([-.\w]*[0-9a-zA-Z])*@([0-9a-zA-Z][-\w]*[0-9a-zA-Z]\.)+[a-zA-Z]{2,9})$ data-bind=value: email required/> <br/> <div class=clr></div> <label for=intencja-content>Intencja:</label> <textarea id=intencja-content name=intencja-content placeholder=Treść intencji data-bind=value: intentionContent required></textarea> <label for=recaptcha_response_field> <span data-bind=visible: !captchaError()>Uzupełnij kod:</span> <span class=input-label-error data-bind=visible: captchaError()>Popraw kod:</span> </label> <div id=captcha-container style=clear:both;></div> <p> Tu możesz wysłać intencję modlitewną. Otrzymają ją wybrane zgromadzenia zakonne i wspólnoty. </p> <button type=submit class=btn-wyslij>Wyślij intencję</button> </form> <div class=acknowledgements data-bind=visible: sended()> Dziękujemy za wysłanie intencji </div> </div> <script type=text/javascript> function IntencjeVM() { var self = this; self.name = ko.observable(''); self.email = ko.observable(''); self.intentionContent = ko.observable(''); self.isValid = ko.observable(true); self.serverError = ko.observable(false); self.captchaError = ko.observable(false); self.sended = ko.observable(false); self.sendIntention = function(){ if(!Modernizr.input.required){ if(self.name().length < 3 || self.email().length < 7 || self.intentionContent().length < 10 || !emailIsValid(self.email())) { self.isValid(false); return false; } } var intentionData = { name: self.name(), email: self.email(), content: self.intentionContent() }; checkCaptcha(function(result){ if(result){ send(intentionData, function(result){ result = $.trim(result); result = Number(result); if(result){ self.sended(result); self.serverError(false); setTimeout(resetForm, 5000); } else { self.serverError(true); } }); } }); return false; } var send = function(intentionData, callback) { $.post('/intencjesendemail', intentionData, function(result) { if(callback) { callback(result); } }); } var checkCaptcha = function(callback) { var challengeField = $(input#recaptcha_challenge_field).val() responseField = $(input#recaptcha_response_field).val(), privateKey = '6Ldy1eISAAAAAIJ4iduSSxRlr6LAFNntWHP9Wxak'; var captchaData = { privateKey: privateKey, challenge: challengeField, response: responseField, remoteIp: '192.168.1.10' }; $.post('/Recaptcha.ashx', captchaData, function(result) { result = result == True ? 1 : 0; if(result){ if(callback) { self.captchaError(false); callback (result); } } else{ Recaptcha.reload(); self.captchaError(true); } }); }; function resetForm() { // reset everything? self.name(''); self.email(''); self.intentionContent(''); Recaptcha.reload(); self.sended(false); } function emailIsValid(emailCandidate){ var patternResult = /^([0-9a-zA-Z]([-.\w]*[0-9a-zA-Z])*@([0-9a-zA-Z][-\w]*[0-9a-zA-Z]\.)+[a-zA-Z]{2,9})$/.test(emailCandidate); return patternResult; } } Recaptcha.create(6Ldy1eISAAAAAGxs0TXWOvP8fDJf6-6xKxOLHq3g, captcha-container, { theme: white, lang: pl } ); var intencjeVM = new IntencjeVM(); ko.applyBindings(intencjeVM, document.getElementById('intencja-container')); </script> <a href=# id=intencja-button> </a> </div> <div id=newsletter> <div id=newsletter-container> <div class=newsletter-header>Zapisz się do newslettera</div> <div id=newsletter-form> <p class=newsletter-email-label>Adres e-mail: </p><input type=text id=newsletter-input placeholder=Adres e-mail /> <a href=javascript:void(0); id=newsletter-button-wyslij>Zapisz</a> </div> <div id=newsletter-komunikat style=display:none;> </div> </div> <a href=# id=newsletter-button></a> </div> <a id=zamknij-button href=javascript:void(0);></a> </div> <!-- widget control --> <script type=text/javascript> $(document).ready(function(){ $(window).scroll(function () { var positionTop = $(window).scrollTop() + 100; if($('body').height() - $(window).scrollTop() > 700){ $('#side-widget').stop().animate({ top: positionTop },500,function(){ }); } }); $(#fb-tab).hover( function(){ $(this).stop(true, false).animate({left:0},medium); }, function(){ $(this).stop(true, false).animate({left:-200},medium); }, 500); $(#intencja).hover( function(){ $(#intencja).stop(true, false).animate({left:0},medium); }, function(){ $(#intencja).stop(true, false).animate({left:-348},medium); }, 500); $(#newsletter).hover( function(){ $(#newsletter).stop(true, false).animate({left:0},medium); }, function(){ $(#newsletter).stop(true, false).animate({left:-348},medium); }, 500); $('#zamknij-button').click(function(){ $('#side-widget').hide(); }); }); </script> <!-- /wiget control --> <script type=text/javascript> $(document).ready(function(){ var visible = false; $('#search-form').mouseover(function(){ if(!visible){ $('#search-form input[type=text]').css('border','1px solid #B2B2B2'); $('#search-form input[type=text]').animate({ width: '+=170' }, 1000, function() { }); visible=true; } }); }); </script> <div id=freshmail-response style=display:none;></div> <script type=text/javascript> $(document).ready(function () { $('#newsletter-button-wyslij').click(function(){ if($('#newsletter-input').val() != ''){ var url = 'http://diecezjaplocka.pl/newsletter?freshmail_email=' + $('#newsletter-input').val(); var komunikatOk = 'Dziękujemy za zapisanie się do newslettera. Na podany adres email zostanie wysłana wiadomość z prośbą o potwierdzenie rejestracji. Kliknij na link umieszczony w tej wiadomości aby potwierdzić rejestrację.'; var komunikatIstnieje = 'Podany adres email jest już w bazie danych'; var komunikatNiepoprawny = 'Podany adres email jest niepoprawny'; var komunikatBlad = 'Przepraszamy, wystąpił problem podczas zapisywania Cię do newslettera. Spróbuj później lub skontaktuj się z obsługą serwisu.'; $.ajax({ type: POST, url: url, success: function(data) { //$('#freshmail-response').empty(); //$('#freshmail-response').html(data); //$('#newsletter-komunikat').html($('#freshmail-response').find('.infobox-content p').html()); //$('#freshmail-response').empty(); if($.trim(data) == 0) $('#newsletter-komunikat').html(komunikatOk); else if($.trim(data) == 1304) $('#newsletter-komunikat').html(komunikatIstnieje); else if($.trim(data) == 1301) $('#newsletter-komunikat').html(komunikatNiepoprawny); else $('#newsletter-komunikat').html(komunikatBlad); $('#newsletter-form').hide(); $('#newsletter-komunikat').show(); setTimeout(function(){ $('#newsletter-form').show(); $('#newsletter-komunikat').hide(); }, 5000); }, error: function() { $('#newsletter-komunikat').html(komunikatBlad); $('#newsletter-form').hide(); $('#newsletter-komunikat').show(); setTimeout(function(){ $('#newsletter-form').show(); $('#newsletter-komunikat').hide(); }, 5000); } }); } $('#newsletter-input').val(''); }); }); </script> <!-- <script type=text/javascript> $(document).ready(function(){ var dlugoscMenu = $('#main-menu').outerWidth(); var dlugoscLi = 0; var liczbaElementowLi = 0; var li = $('#main-menu > li'); var a = $('#main-menu > li > a'); li.each(function(){ dlugoscLi += $(this).outerWidth(true); liczbaElementowLi++; window.console.log($(this).outerWidth(true)); }); var roznica = dlugoscLi - dlugoscMenu; var delta = Math.floor(roznica/(liczbaElementowLi*2)); var reszta = roznica - delta * 2 * liczbaElementowLi; a.each(function(){ //$(this).css('padding-left', '-=' + delta); //$(this).css('padding-right', '-=' + delta); //$(this).css('width',50); }); // $('#main-menu > li.ostatni > a').css('padding-left', '-=' + Math.floor(reszta/2)); //$('#main-menu > li.ostatni > a').css('padding-right', '-=' + (reszta - Math.floor(reszta/2))); }); </script> --> <div class=cookies_block> <p>Ta strona używa COOKIES. Z pomocą cookies zbieramy dane jedynie w celach statystycznych. Możesz usunąć pliki cookies z dysku twardego a także zablokować ich zapisywanie poprzez zmianę ustawień swojej przeglądarki.</p> <div id=ok_btn></div> </div> <script type=text/javascript> $(document).ready(function(){ if(!$.cookie('showcookie')) { $(.cookies_block).css('display',block); } $(#ok_btn).click(function(){ $(.cookies_block).animate({opacity:0},600,function(){ $(this).css(display,none); }); $.cookie('showcookie', 'on',{ expires: 364*10, path: '/'}); }); }); </script> <script> (function(i,s,o,g,r,a,m){i['GoogleAnalyticsObject']=r;i[r]=i[r]||function(){ (i[r].q=i[r].q||[]).push(arguments)},i[r].l=1*new Date();a=s.createElement(o), m=s.getElementsByTagName(o)[0];a.async=1;a.src=g;m.parentNode.insertBefore(a,m) })(window,document,'script','//www.google-analytics.com/analytics.js','ga'); ga('create', 'UA-48298254-1', 'diecezjaplocka.pl'); ga('send', 'pageview'); </script> </body> </html> ","","Jarosław Maciej Jastrzębski","9:00 ; 11:30","18:00 lub wg ogłoszenia","","53.0603142,19.1166553","http://diecezjaplocka.pl/parafie/dulsk-wniebowziecia-najswietszej-maryi-panny"
"Parafia pw. św. Mikołaja","","","09-505 Nowy Duninów, ul. Kościelna 6","","duninow@diecezjaplocka.pl","","Adam Łach","9:00 ; 11:30 ; 15:00 szkoła Lipnikach","17:00 czas zimowy; 18:00","","52.5807762,19.4819832","http://diecezjaplocka.pl/parafie/duninow-sw-mikolaja"
"Parafia pw. św. Katarzyny","","","09-105 Dziektarzewo, Dziektarzewo 17","","dziektarzewo@diecezjaplocka.pl","","Księża mieszkający w parafii","9:00 ; 11:30 ; 17:00","17:00","","52.7688,20.3362827","http://diecezjaplocka.pl/parafie/dziektarzewo-sw-katarzyny"
"Parafia pw. Wniebowzięcia Najświętszej Maryi Panny","","","06-520 Dzierzgowo, ul. Ks. Prymasa M. Dzierzgowskiego 4 A","","dzierzgowo@diecezjaplocka.pl","","Piotr Joniak","9:00 ; 11:30 ; 15:00 kaplica; 16:30","7:00 ; 17:00 czas zimowy; 18:00","","53.1515121,20.6637039","http://diecezjaplocka.pl/parafie/dzierzgowo-wniebowziecia-najswietszej-maryi-panny"
"Parafia pw. św. Tomasza Apostoła","","","06-121 Pokrzywnica, Dzierżenin 57a","","dzierzenin@diecezjaplocka.pl","","Kazimierz Kozicki","9:00 ; 11:30 ; 16:00 od I niedzieli Wielkiego Postu do 1.XI","16:00 czas zimowy; 18:00 czas letni","","52.5691261,21.0899334","http://diecezjaplocka.pl/parafie/dzierzenin-sw-tomasza-apostola"
"Parafia pw. św. Mikołaja","","","09-530 Gąbin, ul. Warszawska 4","","gabin@diecezjaplocka.pl","","J&#243;zef Szczeciński","7:30 ; 9:00 ; 10:30 ; 12:00 ; 14:00 Dom Pomocy Społecznej w Koszelewie; 17:00","7:00 ; 17:30 ; 18:00","","52.397,19.7348785","http://diecezjaplocka.pl/parafie/gabin-sw-mikolaja"
"Parafia pw. św. Maksymiliana Kolbego","","","06-440 Gąsocin, ul. Zacisze 19","","gasocin@diecezjaplocka.pl","","Księża mieszkający w parafii","8:30 ; 10:15 kaplica; 12:00","18:00","","52.73885,20.71239","http://diecezjaplocka.pl/parafie/gasocin-sw-maksymiliana-kolbego"
"Parafia pw. św. Stanisława Biskupa i Męczennika","","","06-450 Glinojeck, ul. Kościelna 1","","glinojeck@diecezjaplocka.pl","","Adam Zdzisław Staniszewski","8:00 ; 9:30 ; 11:00 ; 16:00","16:30 ; 17:00","","52.81863,20.283968","http://diecezjaplocka.pl/parafie/glinojeck-sw-stanislawa-biskupa-i-meczennika"
"Parafia pw. św. Mateusza","","","09-200 Sierpc, ul. Niepodległości 13","","goleszyn@diecezjaplocka.pl","","Ryszard Berk","9:00 ; 11:30","17:00","","52.78354,19.7195339","http://diecezjaplocka.pl/parafie/goleszyn-sw-mateusza"
"Parafia pw. św. Jana Chrzciciela","","","06-420 Gołymin, ul. Ks. Michalaka 6B","","golymin@diecezjaplocka.pl","","Marek Świgoński","9:00 ; 11:00 ; 15:00","17:00","","52.8082352,20.87207","http://diecezjaplocka.pl/parafie/golymin-sw-jana-chrzciciela"
"Parafia pw. Miłosierdzia Bożego","","","09-500 Gostynin, ul. Polna 9","","gostynin.milosierdzie@diecezjaplocka.pl","","Sławomir Wiśniewski","7:00 ; 9:00 r&#243;wnież kaplica; 10:00 kaplica; 11:00 r&#243;wnież kaplica; 12:30 ; 16:00 ; 17:30","7:00 ; 17:00","","52.4147377,19.4606915","http://diecezjaplocka.pl/parafie/gostynin-milosierdzia-bozego"
"Parafia pw. św. Marcina","","","09-500 Gostynin, ul. Jana Pawła II 15","","gostynin.marcin@diecezjaplocka.pl","","Ryszard J&#243;zef Kruszewski","7:00 ; 8:30 r&#243;wnież Dom Pomocy Społecznej; 10:00 ; 11:30 ; 13:00 ; 16:00 ; 18:00","6:30 ; 7:00 ; 18:00","","52.4306221,19.4618378","http://diecezjaplocka.pl/parafie/gostynin-sw-marcina"
"Parafia pw. Wszystkich Świętych","","","09-230 Gozdowo, ul. K. Gozdawy 33","","gozdowo@diecezjaplocka.pl","","Stanisław Jan Opolski","9:00 ; 10:30 kaplica; 12:00 ; 16:00","16:00 czas zimowy; 18:00 czas letni","","52.7247658,19.6812477","http://diecezjaplocka.pl/parafie/gozdowo-wszystkich-swietych"
"Parafia pw. św. Mikołaja","","","09-227 Szczutowo, ul. Lipnowska 1","","gojsk@diecezjaplocka.pl","","Grzegorz Żabik","8:30 ; 10:30 kaplica; 12:00 ; 15:00","7:30 ; 17:00","","52.9008026,19.52533","http://diecezjaplocka.pl/parafie/gojsk-sw-mikolaja"
