"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia Św. Jana Chrzciciela","","","ul. Prymasa Tysiąclecia 17, Nadma, 05-261 Marki","www.parafianadma.pl","proboszcz@parafianadma.pl","22 762 33 03","Ks. Mioduchowski Grzegorz","08:30, 10:00, 12:00, 18:00","07:00 (we wtorek), 18:00 (poza wtorkiem)","","","http://www.diecezja.waw.pl/struktura/parafie/69/"
"Parafia Trójcy Świętej","","","ul. Kościelna 41, Niegów, 07-230 Zabrodzie","www.parafianiegow.ns48.pl","","29 757 12 07","Ks. Rybicki Andrzej","07:00, 09:00, 11:30, 17:00 (od października do marca), 18:00 (od kwietnia do września)","07:00, 17:00 (od października do marca), 18:00 (od kwietnia do września)","","","http://www.diecezja.waw.pl/struktura/parafie/133/"
"Parafia Niepokalanego Poczęcia Najświętszej Maryi Panny","","","ul. Plac Wolności 3, 05-126 Nieporęt","www.parafia-nieporet.pl","kontakt@parafia-nieporet.pl","22 774 83 17","Ks. Trojanowski Władysław","07:30, 09:00, 10:30 (z udziałem dzieci), 12:30, 17:00","07:30, 17:00","","","http://www.diecezja.waw.pl/struktura/parafie/51/"
"Parafia Św. Franciszka z Asyżu","","","ul. Strumykowa 25, 03-138 Warszawa","www.swfranciszek.waw.pl","","22 676 60 53","Ks. Józefczyk Jan","08:30, 10:00 (dla młodzieży), 11:30 (z udziałem dzieci), 13:00, 18:00","07:00, 17:30 (w grudniu i styczniu), 18:00 (poza grudniem i styczniem)","","","http://www.diecezja.waw.pl/struktura/parafie/56/"
"Parafia Św. Apostołów Piotra i Pawła","","","ul. Kard. Stefana Wyszyńskiego 1, 05-101 Nowy Dwór Mazowiecki","www.parafiapiotraipawla.pl","","22 775 11 45","Ks. Czyżyk Krzysztof","08:00, 09:30, 11:00, 12:30, 18:00 (poza wakacjami), 20:00 (w wakacje)","07:00 (w środę, czwartek, piątek, sobotę oraz w Adwencie), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/107/"
"Parafia Św. Michała Archanioła","","","ul. Warszawska 1A, 05-100 Nowy Dwór Mazowiecki","www.ndmswmichal.pl","","22 775 23 32","Ks. Kwiatkowski Andrzej Janusz","07:00, 08:30, 10:00 (dla młodzieży), 11:30 (z udziałem dzieci), 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/108/"
"Parafia Św. Stanisława Kostki","","","ul. Kościelna 1, 05-079 Okuniew","","","22 783 70 15","Ks. Wieczorek Dariusz","07:00, 09:00, 11:30, 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/155/"
"Parafia Matki Bożej Zwycięskiej","","","ul. Materewicza, Ossów, 05-230 Kobyłka","","","22 786 26 43","Ks. Skwarski Dariusz","","","","","http://www.diecezja.waw.pl/struktura/parafie/70/"
"Parafia Św. Stanisława Biskupa i Męczennika","","","Ostrów 23, 05-430 Celestynów","www.parafiaostrow.org","","22 789 75 58","","","","","","http://www.diecezja.waw.pl/struktura/parafie/111/"
"Parafia Najświętszej Maryi Panny Matki Kościoła","","","ul. Słoneczna 5, 05-205 Ostrówek","","","29 777 01 59","Ks. Dębiński Dariusz","","","","","http://www.diecezja.waw.pl/struktura/parafie/170/"
"Parafia Bł. Ignacego Kłopotowskiego","","","ul. Andriollego 73, 05-400 Otwock","www.blklopotowski-otwock.pl","iklopotowski@wp.pl","22 779 50 57","Ks. Krawczyński Cezary","07:30, 09:00, 10:30, 12:00, 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/113/"
"Parafia Matki Bożej Częstochowskiej","","","ul. Sowińskiego 17, 05-402 Otwock","www.parafia-swider.pl","","22 779 51 02","Ks. Koć Witold Anastazy","08:00, 10:00, 11:30, 18:00","06:30 (w Adwencie), 07:00 (poza Adwentem), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/117/"
"Parafia Niepokalanego Serca Maryi","","","ul. Kornela Ujejskiego 2, 05-400 Otwock","www.parafiasrodborow.pl","","22 788 66 34","Ks. Gołąbek Jan","08:00, 09:00, 10:30, 12:00, 17:00 (od września do kwietnia), 18:30 (od maja do sierpnia)","07:00 (poza wakacjami), 07:30 (w wakacje), 17:00 (od września do kwietnia), 18:30 (od maja do sierpnia)","","","http://www.diecezja.waw.pl/struktura/parafie/116/"
"Parafia Św. Józefa Oblubieńca Najświętszej Maryi Panny","","","ul. Kard. Stefana Wyszyńskiego 1, 05-400 Otwock","www.jozefotwock.pl","","22 788 52 47","Ks. Chudzik Wiesław SAC, od 25.08.2011","08:00, 10:00, 11:30, 18:00","18:00","","","http://www.diecezja.waw.pl/struktura/parafie/118/"
"Parafia Św. Teresy od Dzieciątka Jezus","","","ul. Kołłątaja 80/82, 05-402 Otwock","www.promien.strefa.pl","","22 779 24 53","Ks. Twardawa Marian MSF, od 01.07.2013","08:00, 10:00, 11:30, 15:00, 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/125/"
"Parafia Św. Wincentego à Paulo","","","ul. Kopernika 1, 05-400 Otwock","www.apaulo.org.pl","parafia@apaulo.org.pl","22 779 31 12","Ks. Sankowski Bogdan Piotr","07:30, 09:30, 11:00 (z udziałem dzieci), 12:30, 18:00","07:00, 08:00, 17:00 (I piątek miesiąca), 17:30 (poza I piątkiem miesiąca), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/112/"
"Parafia Zesłania Ducha Świętego","","","ul. Żeromskiego 6, 05-400 Otwock","www.sacotwock.pl","","22 779 29 92","Ks. Wojda Krzysztof SAC, od 25.08.2011","07:30, 09:30, 11:00, 11:00 (w dolnym kościele z udziałem dzieci), 12:30, 18:00, 20:00 (dla młodzieży)","06:30, 07:00, 08:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/114/"
"Parafia Matki Bożej Ostrobramskiej","","","ul. Zamkowa 45A, Otwock Wielki, 05-480 Karczew","","","22 780 63 36","Ks. Krzyżewski Janusz","","","","","http://www.diecezja.waw.pl/struktura/parafie/126/"
"Parafia Narodzenia Najświętszej Maryi Panny","","","ul. Klasyków 21/23, 03-115 Warszawa","www.parafiannmp.pl","","22 811 08 55","Ks. Furman Robert","07:00, 08:30, 10:00 (z udziałem dzieci), 11:30, 13:00 (poza wakacjami), 18:00","07:00 (poza wakacjami), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/54/"
"Parafia Św. Jana Chrzciciela","","","Pniewnik 43, 07-120 Korytnica","www.parafiapniewnik.ns48.pl","","25 661 32 24","Ks. Owczarek Emil","07:30, 10:00, 12:00","07:30 (we wtorek, czwartek i sobotę), 17:00 (w poniedziałek, środę i piątek)","","","http://www.diecezja.waw.pl/struktura/parafie/148/"
"Parafia Najświętszej Maryi Panny Matki Pięknej Miłości","","","ul. Myśliborska 100, 03-185 Warszawa","www.pieknamilosc.waw.pl","","22 811 79 22","Ks. Jędrzejewski Piotr","07:00, 09:00, 10:15 (z udziałem dzieci), 11:30, 13:00, 18:00 (dla młodzieży)","06:30 (w Adwencie), 07:00 (poza Adwentem), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/55/"
"Parafia Św. Stanisława Biskupa i Męczennika","","","pl. 3 Maja 17, Postoliska, 05-240 Tłuszcz","www.parafiapostoliska.pl","","29 757 32 09","Ks. Sierpiński Waldemar","07:30, 09:00, 10:30, 12:00, 17:00","","","","http://www.diecezja.waw.pl/struktura/parafie/163/"
"Parafia Św. Jana Chrzciciela i Św. Wojciecha Biskupa Męczennika","","","ul. Jana Pawła II 20, 05-326 Poświętne","","parafiaposwietne@op.pl","25 752 05 89","Ks. Konkol Zdzisław","","","","","http://www.diecezja.waw.pl/struktura/parafie/149/"
"Parafia Św. Katarzyny Aleksandryjskiej","","","ul. Cicha 6, Pustelnik k. Mińska Maz., 05-304 Stanisławów","www.parafiapustelnik.pl","parafiapustelnik@tlen.pl","25 757 56 93","","09:00, 11:00, 12:30, 17:00 (od listopada do marca), 18:00 (od kwietnia do października)","08:00 (w czwartki), 17:00 (poza czwartkiem od listopada do marca), 18:00 (poza czwartkiem od kwietnia do października)","","","http://www.diecezja.waw.pl/struktura/parafie/150/"
"Parafia Matki Bożej Anielskiej","","","ul. Wilgi 14, 04-831 Warszawa","www.radosc.parafia.info.pl","parafiaradosc@o2.pl","22 615 74 11","Ks. Sokołowski Kazimierz","07:00, 08:00 (poza wakacjami), 09:00 (w wakacje), 09:30 (poza wakacjami), 10:30 (w wakacje), 11:00 (poza wakacjami), 12:00 (w wakacje), 12:30 (poza wakacjami), 18:00","07:00 (poza wakacjami), 07:30, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/9/"
"Parafia Przemienienia Pańskiego","","","ul. Polskiej Organizacji Wojskowej 1, 05-250 Radzymin","www.parafia-radzymin.eu","parafia_sekretariat@onet.eu","22 786 70 15","Ks. Kuć Stanisław","06:30 (kaplica w Domu Pomocy Społecznej), 07:00, 08:30, 10:00, 10:15 (kaplica w Rejentówce), 11:30 (z udziałem dzieci), 12:30, 18:00, 19:30","06:30, 07:00 (poza wakacjami), 08:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/134/"
"Parafia Bł. Jana Pawła II","","","ul. Słowackiego 58, 05-250 Radzymin","www.jp2.waw.pl","","","Ks. Ziółkowski Krzysztof","08:30, 10:00, 12:00","07:30 (we wtorek i czwartek), 19:00 (poza wtorkiem i czwarkiem)","","","http://www.diecezja.waw.pl/struktura/parafie/135/"
"Parafia Św. Andrzeja Boboli","","","ul. Różana 2, Rajszew, 05-110 Jabłonna","www.parafiarajszew.pl","","","Ks. Kania Stanisław","10:00, 11:30 (z udziałem dzieci), 16:00","","","","http://www.diecezja.waw.pl/struktura/parafie/80/"
"Parafia Matki Bożej Zwycięskiej","","","ul. Grzybowa 1, 04-498 Warszawa","www.rembertowparafia.pl","","22 612 94 40","Ks. Żmijewski Edward","07:30, 09:00, 10:00, 11:15 (z udziałem dzieci), 13:00, 18:00","06:30, 08:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/42/"
"Parafia Św. Łucji Dziewicy i Męczennicy","","","ul. Paderewskiego 42, 04-450 Warszawa","www.parafia.waw.pl","","22 612 88 40","Ks. Szcześniak Wacław","08:00, 09:30, 11:00 (z udziałem dzieci), 17:00","07:30, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/43/"
"Parafia Miłosierdzia Bożego","","","ul. 3 Maja 33/35, Rudzienko, 05-340 Kołbiel","www.parafiarudzienko.simf.pl","","25 799 10 48","Ks. Karolak Grzegorz Andrzej","09:00, 11:30 (z udziałem dzieci), 18:00 (dla młodzieży)","","","","http://www.diecezja.waw.pl/struktura/parafie/102/"
"Parafia Matki Bożej Królowej Polski","","","ul. Słowackiego 1, 07-201 Wyszków","www.parafia-wyszkow-rybienko-lesne.pl","","29 742 36 55","Ks. Leda Eugeniusz","09:00 (dla młodzieży), 11:00 (z udziałem dzieci), 17:00 (od listopada do lutego), 18:00 (od marca do października)","06:45 (w Adwencie), 08:30 (w poniedziałki i soboty poza Adwentem), 18:00 (oprócz poniedziałków, sobót i Adwentu)","","","http://www.diecezja.waw.pl/struktura/parafie/137/"
"Parafia Św. Benedykta","","","ul. Lucerny 95, 04-687 Warszawa","www.swbenedykt.pl","parafia@swbenedykt.pl","22 812 73 07","Ks. Olaczek Tadeusz","07:00, 09:00, 10:30 (poza wakacjami), 11:00 (w wakacje), 12:00 (poza wakacjami), 19:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/10/"
"Parafia Św. Stanisława Biskupa i Męczennika","","","ul. Mińska 34, 05-322 Siennica","www.parafia-siennica.pl","","25 757 22 93","Ks. Kasprzak Marek","07:30, 09:00, 11:00, 12:30, 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/144/"
"Ośrodek duszpasterski Św. Jana Marii Vianneya","","","ul. Dojazdowa 2, 05-124 Skrzeszew","www.diecezja.waw.pl/skrzeszew","","","","07:45 (V-IX), 09:00, 11:00 (z udziałem dzieci), 17:00","17:00","","","http://www.diecezja.waw.pl/struktura/parafie/81/"
"Parafia Matki Bożej Fatimskiej i Bł. Bronisława Markiewicza","","","al. Jana Pawła II 21, Słupno, 05-250 Radzymin","","","","Ks. Kluk Piotr CSMA, od 03.08.2014","","","","","http://www.diecezja.waw.pl/struktura/parafie/71/"
"Parafia Św. Jana Chrzciciela i Św. Stanisława Biskupa i Męczennika","","","ul. Szkolna 2, 05-304 Stanisławów","www.parafia.stanislawow.com","","25 757 50 93","Ks. Kietliński Krzysztof","07:00, 09:00 (dla młodzieży), 11:00 (z udziałem dzieci), 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/151/"
"Parafia Najświętszej Maryi Panny Wspomożycielki Wiernych","","","ul. Izabelińska 8, Stanisławów Pierwszy, 05-126 Nieporęt","www.parafia-stanislawow.waw.pl","parafia@parafia-stanislawow.waw.pl","22 772 44 11","Ks. Osiadacz Tomasz","09:00, 10:30 (z udziałem dzieci), 12:00, 18:00 (dla młodzieży)","07:30 (oprócz poniedziałku i soboty), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/52/"
"Parafia Matki Bożej Anielskiej","","","ul. Kościelna 2, Stara Wieś, 05-430 Celestynów","","parafiastarawies@wp.pl","22 789 75 82","Ks. Cąkała Krzysztof Michał","","","","","http://www.diecezja.waw.pl/struktura/parafie/127/"
"Parafia Matki Bożej Częstochowskiej","","","Starogród 39, 05-332 Siennica","parafiastarogrod.waw.pl","","25 799 03 89","Ks. Pawlak Robert Marek","09:00, 11:30","17:00 (w maju, czerwcu i październiku)","","","http://www.diecezja.waw.pl/struktura/parafie/145/"
"Parafia Wniebowzięcia Najświętszej Maryi Panny","","","ul. C. K. Norwida 10, 05-282 Strachówka","www.strachowka.parafia.ns48.pl","","25 676 09 77","Ks. Jerzak Mieczysław","09:30, 10:30, 12:00","","","","http://www.diecezja.waw.pl/struktura/parafie/62/"
"Parafia Świętej Trójcy","","","ul. Kościelna 11, Sulejów, 05-280 Jadów","","","25 675 74 41","Ks. Rutkowski Józef","","","","","http://www.diecezja.waw.pl/struktura/parafie/63/"
"Parafia Najświętszej Maryi Panny Matki Kościoła","","","ul. Żeromskiego 18, 05-070 Sulejówek","www.parafiasulejowek.pl","","22 783 35 28","Ks. Gołębiewski Jan Marian","07:00, 12:00, 18:00","","","","http://www.diecezja.waw.pl/struktura/parafie/156/"
"Parafia Przemienienia Pańskiego","","","ul. Kościelna 32, Szewnica, 05-280 Jadów","","par.szewnica@ept.pl","25 675 74 71","Ks. Kopytko Edward","","","","","http://www.diecezja.waw.pl/struktura/parafie/64/"
"Parafia Św. Jakuba Apostoła","","","ul. Mehoffera 4, 03-131 Warszawa","www.sw-jakub.waw.pl","parswjakub@op.pl","22 614 86 23","Ks. Górecki Józef","08:00, 09:15, 10:00 (w kaplicy z udziałem dzieci klas I-III poza wakacjami), 11:00, 12:00 (w kaplicy z udziałem dzieci przedszkolnych poza wakacjami), 12:30, 18:00","07:00 (poza wakacjami), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/57/"
"Parafia Bł. Męczenników Podlaskich","","","ul. Klonowa 2, 05-240 Tłuszcz","www.diecezja.waw.pl/bmp/","bmp.tluszcz@gmail.com","29 777 41 71","Ks. Ejsmont Piotr Krzysztof","07:30, 09:30, 11:00, 12:30, 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/164/"
"Parafia Przemienienia Pańskiego","","","ul. Kościelna 7, 05-240 Tłuszcz","","","29 757 20 34","Ks. Skwarski Dariusz","","","","","http://www.diecezja.waw.pl/struktura/parafie/165/"
"Parafia Przemienienia Pańskiego","","","Trawy 73, 07-120 Korytnica","www.trawy.parafialnastrona.pl","","25 661 43 74","Ks. Kalinowski Paweł","10:00, 12:00","(wg ogłoszeń)","","","http://www.diecezja.waw.pl/struktura/parafie/152/"
"Parafia Bł. Matki Teresy z Kalkuty","","","ul. Nadarzyńska 62, 05-230 Kobyłka","www.parafiamatkiteresy.pl","","604 782 801","Ks. Dębski Jacek","09:00, 11:00, 17:00","","","","http://www.diecezja.waw.pl/struktura/parafie/72/"
"Parafia Matki Bożej Częstochowskiej","","","ul. Piękna 8, Borzymy, 05-281 Urle","","","25 675 49 17","Ks. Bieńkowski Leszek","","","","","http://www.diecezja.waw.pl/struktura/parafie/65/"
"Parafia Bożego Ciała","","","ul. Grochowska 365, 03-822 Warszawa","www.parafia-kamionek.pl","kontakt@parafia-kamionek.pl","882 143 678","Ks. Madej Wacław","07:00, 08:30, 10:00, 11:30, 13:00, 18:00","","","","http://www.diecezja.waw.pl/struktura/parafie/19/"
"Parafia Chrystusa Króla","","","ul. Tykocińska 27/35, 03-545 Warszawa","www.chrystuskrol.pl","","22 679 25 51","Ks. Wójtowicz Marcin Stanisław","07:00, 09:00, 10:15 (z udziałem dzieci), 11:30 (dla młodzieży), 13:00, 18:30","06:30, 07:00, 08:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/34/"
"Parafia Matki Bożej Królowej Polskich Męczenników","","","Aleja Stanów Zjednoczonych 55, 04-028 Warszawa","www.meczennicy.waw.pl","","22 813 33 44","Ks. Jackowski Krzysztof Edward","07:00, 08:30, 10:00, 11:30 (z udziałem dzieci), 13:00, 18:00","06:45 (w Adwencie), 07:00 (poza Adwentem), 07:30, 08:00 (poza wakacjami), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/22/"
"Parafia Matki Bożej Loretańskiej","","","ul. Ratuszowa 5A, 03-461 Warszawa","www.mbloretanska.republika.pl","","22 619 27 37","Ks. Strzyż Jan","07:00, 08:30, 10:00 (z udziałem dzieci), 11:00, 12:30, 18:00","07:00, 08:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/31/"
"Parafia Matki Bożej Nieustającej Pomocy","","","ul. Nobla 16, 03-930 Warszawa","www.nobla16.pl","","22 617 26 50","Ks. Wirkowski Zygmunt","07:00, 08:30, 10:00, 11:30, 13:00, 18:30","07:00, 08:00, 09:00, 18:30","","","http://www.diecezja.waw.pl/struktura/parafie/26/"
"Parafia Matki Bożej Różańcowej","","","ul. Wysockiego 8, 03-371 Warszawa","www.rozancowa.waw.pl","kancelariambr@wp.pl","22 811 26 27","Ks. Wołosiewicz Stanisław","07:00, 09:00, 10:30, 12:00 (z udziałem dzieci), 13:30 (poza wakacjami), 19:00 (poza wakacjami), 20:00 (w wakacje)","06:30, 08:00, 15:00 (w I piątek miesiąca), 18:30","","","http://www.diecezja.waw.pl/struktura/parafie/13/"
"Parafia Matki Bożej z Lourdes","","","ul. Wileńska 69, 03-416 Warszawa","www.praga.marianie.pl","praga@marianie.pl","22 619 32 21","Ks. Kosiorowski Stanisław MIC, od 25.08.2014","07:00, 08:00, 09:30, 11:00 (z udziałem dzieci), 12:30, 15:00, 18:30 (dla młodzieży)","07:00, 08:00, 17:00 (w I piątek miesiąca), 18:30","","","http://www.diecezja.waw.pl/struktura/parafie/32/"
"Parafia Miłosierdzia Bożego","","","ul. Ateńska 12, 03-978 Warszawa","www.parafia-atenska.waw.pl","parafia.atenska@gmail.com","22 616 13 30","Ks. Dybek Andrzej Marek","07:00, 08:30, 10:00, 11:30, 13:00, 18:30, 20:00 (w wakacje)","07:00, 15:00 (poza wakacjami), 18:30","","","http://www.diecezja.waw.pl/struktura/parafie/27/"
"Parafia Najczystszego Serca Maryi","","","ul. Chłopickiego 2, 04-314 Warszawa","www.parafia-szembeka.waw.pl","kontakt@parafia-szembeka.waw.pl","22 610 49 30","Ks. Ukleja Krzysztof","07:00, 08:30, 09:30, 11:00, 12:30, 18:00, 20:00","07:00, 07:30, 08:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/23/"
"Parafia Najświętszego Serca Jezusowego","","","ul. Kawęczyńska 53, 03-775 Warszawa","www.bazylika.salezjanie.pl","kancelaria.nsj@gmail.com","22 619 58 03","Ks. Modzelewski Edmund SDB, od 01.08.2012","07:00, 08:30, 10:00, 11:30 (z udziałem dzieci), 13:00, 18:00, 19:30","07:00, 08:00, 12:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/33/"
"Parafia Narodzenia Pańskiego","","","ul. Ostrobramska 72, 04-175 Warszawa","parafiaostrobramska.pl","ostrobramska72@gmail.com","22 613 83 75","† Ks. Majcher Zenon","07:00, 09:00, 10:00, 11:00 (z udziałem dzieci), 12:00, 18:00","06:30 (poza wakacjami), 07:00, 08:00, 17:00 (I piątek miesiąca), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/29/"
"Parafia Nawrócenia Św. Pawła Apostoła","","","ul. Kobielska 10, 04-359 Warszawa","www.diecezja.waw.pl/kobielska","kobielska@diecezja.waw.pl","22 610 64 34","Ks. Szkóp Adam Zbigniew","07:00, 08:30, 09:30 (dolny kościół poza wakacjami dla młodzieży gimnazjalnej i licealnej), 10:00, 11:00 (dolny kościół poza wakacjami), 11:30 (z udziałem dzieci), 12:30 (dolny kościół poza wakacjami), 13:00, 18:00, 19:30 (dolny kościół poza wakacjami dla młodzieży akademickiej)","06:30 (poza wakacjami), 07:00 (poza Adwentem), 07:30 (poza wakacjami), 08:00, 09:00, 18:30","","","http://www.diecezja.waw.pl/struktura/parafie/24/"
"Parafia Opatrzności Bożej","","","ul. Ks. Piotra Skargi 2, 05-075 Warszawa-Wesoła","www.parafiawesola.pl","","22 773 56 35","O. Tłokiński Mariusz CCN, od 28.08.2011","07:00, 09:00, 10:30, 12:00, 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/46/"
"Parafia Św. Apostołów Jana i Pawła","","","ul. Kapelanów Armii Krajowej 2, 04-046 Warszawa","www.janaipawla.pl","parafiajanaipawla@wp.pl","600 543 104","Ks. Uczciwek Zygmunt Szczepan","07:30, 09:00, 10:00, 11:30, 13:00, 18:30","07:00, 07:30, 18:30","","","http://www.diecezja.waw.pl/struktura/parafie/20/"
"Parafia Św. Barnaby Apostoła","","","ul. Łodygowa 24, 03-687 Warszawa","www.swbarnaba.waw.pl","swbarnaba@gmail.com","22 678 77 14","Ks. Gawryś Mirosław","07:00, 09:00, 10:30 (z udziałem dzieci), 12:00, 18:00 (poza wakacjami), 19:30 (w wakacje)","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/39/"
"Parafia Św. Brata Alberta","","","ul. Szeroka 2, 05-075 Warszawa-Wesoła","www.parafiazielona.waw.pl","parafiazielona@gmail.com","22 773 59 06","Ks. Skarpetowski Józef","08:00, 09:30, 11:00 (z udziałem dzieci), 12:30, 18:00","07:00 (w Adwencie), 08:00 (poza Adwentem), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/47/"
"Parafia Św. Faustyny","","","ul. Żuromińska 2, 03-341 Warszawa","www.swfaustyna.waw.pl","","22 674 40 97","Ks. Ladziński Ryszard Jan","07:00, 08:00, 09:30, 11:00, 12:15, 18:30 (poza wakacjami), 19:00 (w wakacje)","07:00, 07:30, 08:00 (poza wakacjami), 18:30","","","http://www.diecezja.waw.pl/struktura/parafie/14/"
"Parafia Św. Jadwigi","","","ul. Modlińska 4, 03-216 Warszawa","www.parafia-sw-jadwiga.pl","","884 997 939","Ks. Rowicki Grzegorz","08:00, 10:00, 12:00, 18:00","18:00","","","http://www.diecezja.waw.pl/struktura/parafie/17/"
"Parafia Św. Karola Boromeusza","","","ul. Kadetów 33, 03-987 Warszawa","","","606 852 591","Ks. Ostojski Krzysztof","08:00, 10:00, 12:00, 18:00","08:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/5/"
"Parafia Św. Marii Magdaleny","","","ul. Echa Leśne 2, 03-214 Warszawa","www.parafiamariimagdaleny.pl","","22 811 44 84","Ks. Zdun Wojciech","07:00, 08:30, 10:00, 11:30 (z udziałem dzieci), 13:00 (poza wakacjami), 18:00, 19:30 (dla młodzieży)","06:30 (w Adwencie), 07:30, 08:00 (poza wakacjami), 08:30 (poza wakacjami), 17:30 (poza wakacjami), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/18/"
"Parafia Św. Marka Ewangelisty","","","ul. Zamiejska 6, 03-580 Warszawa","www.swmarek.waw.pl","","22 679 03 72","Ks. Gaworek Sylwester","07:00, 08:30, 10:00, 11:30, 13:00, 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/35/"
"Parafia Św. Mateusza Apostoła i Ewangelisty","","","ul. Ostródzka 172, 03-289 Warszawa","www.pasjonisci.org.pl","kancelaria@pasjonisci.org.pl","22 743 01 03","O. Śliwiński Przemysław CP, od 01.08.2013","08:00, 09:30, 11:00, 12:30, 16:00 (poza wakacjami), 18:00, 19:30 (w wakacje)","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/12/"
"Parafia Św. Michała Archanioła i Św. Floriana Męczennika","","","ul. Floriańska 3, 03-707 Warszawa","katedra-floriana.waw.pl","katedra.floriana@gmail.com","22 619 09 60","Ks. Kowalski Bogusław Stanisław","07:30, 09:30, 11:00 (z udziałem dzieci), 12:30, 18:00, 20:00 (akademicka)","06:30, 07:00, 08:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/30/"
"Parafia Św. Ojca Pio","","","ul. Gen. A. E. Fieldorfa 1, 03-984 Warszawa","www.opio.waw.pl","","22 353 38 13","Ks. Kuflikowski Andrzej","07:30, 09:00, 10:30 (z udziałem dzieci), 12:00, 15:00 (z Koronką do Miłosierdzia Bożego), 16:00, 18:00, 20:30","07:00, 08:00, 09:00, 17:00 (z udziałem dzieci w I piątek miesiąca), 18:00, 20:30 (w I piątek miesiąca)","","","http://www.diecezja.waw.pl/struktura/parafie/21/"
"Parafia Św. Patryka","","","ul. Rechniewskiego 14, 03-980 Warszawa","www.patryk.waw.pl","parafia.patryk@gmail.com","22 671 72 74","Ks. Zdziebłowski Wojciech","08:00, 09:30 (dla młodzieży), 11:00 (z udziałem dzieci), 12:30, 16:30 (z udziałem dzieci klas II i III poza wakacjami), 18:00 (od października do kwietnia), 19:00 (od maja do września)","07:00, 08:00, 18:00 (od października do kwietnia), 19:00 (od maja do września)","","","http://www.diecezja.waw.pl/struktura/parafie/28/"
"Parafia Św. Wacława","","","ul. Korkowa 27, 04-502 Warszawa","www.waclaw.org.pl","","22 812 05 96","Ks. Uzdowski Marek","07:00, 09:00, 10:30, 12:00, 18:00","07:00, 08:00 (poza wakacjami), 17:30 (poza sobotą, wakacjami i styczniem), 18:30","","","http://www.diecezja.waw.pl/struktura/parafie/40/"
"Parafia Św. Wincentego à Paulo","","","ul. Św. Wincentego 81, 03-530 Warszawa","www.parafiawincentegoapaulo.pl","kancelaria@parafiawincentegoapaulo.pl","22 679 08 55","Ks. Gołębiewski Jerzy","07:00, 08:00 (drewniany kościół), 08:30, 09:00 (drewniany kościół), 10:00 (drewniany kościół), 10:00, 11:00 (drewniany kościół), 11:30, 12:00 (drewniany kościół), 13:00 (drewniany kościół), 13:00, 18:00","07:00, 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/36/"
"Parafia Św. Wincentego Pallottiego","","","ul. Skaryszewska 12, 03-802 Warszawa","www.skaryszewska.pl","skaryszewska.parafia@gmail.com","22 818 63 69","Ks. Zaczkiewicz Tomasz SAC, od 09.07.2010","07:00, 08:00, 09:30 (dla młodzieży), 11:00 (z udziałem dzieci), 12:30, 16:00, 18:00, 20:00","06:00, 07:00, 08:00 (w dolnym kościele), 18:00","","","http://www.diecezja.waw.pl/struktura/parafie/25/"
