"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia Świętego Mikołaja","","Grzęda","Grzęda, 11-230 Bisztynek ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 718 60 41 ","ks. mgr Wojciech Puszcz ","10:30","16:00","","","http://archwarmia.pl/parafie/parafie/grzeda-parafia-swietego-mikolaja/"
"Parafia Świętego Wawrzyńca","","Mingajny","HENRYKOWO, 11-130 Orneta ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","55 242 15 43 ","ks. mgr Grzegorz Kurnatowski ","12:00","16:00","","","http://archwarmia.pl/parafie/parafie/mingajny-parafia-wi-tego-wawrzy-ca/"
"Parafia Świętej Katarzyny","","Henrykowo","Henrykowo, 11-130 Orneta ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","55 242 15 43 ","ks. mgr Grzegorz Kurnatowski ","08:15; 10:15","","","","http://archwarmia.pl/parafie/parafie/henrykowo-parafia-swietej-katarzyny/"
"Parafia Świętego Jana Ewangelisty","","Ignalin","Ignalin 12, 11-100 Lidzbark Warmiński ","olsztyn.radioplus.pl/","kazimiro12@wp.pl","89 766 15 82 ","ks. Kazimierz Migacz ","08:30; 10:00; 12:00","17:00; 18:10","","","http://archwarmia.pl/parafie/parafie/ignalin-parafia-swietego-jana-ewangelisty/"
"Parafia Świętego Józefa i Matki Boskiej Częstochowskiej","","Jedwabno","ul. Odrodzenia 8, 12-122 Jedwabno ","www.jedwabno.caritas.pl","kuriaol@olsztyn.opoka.org.pl","89 621 30 48 ","ks. kap. hon. mgr Roman Lompa ","09:00; 11:00; 18:00","08:00; 18:00 - w okresie letnim","","","http://archwarmia.pl/parafie/parafie/jedwabno-parafia-swietego-jozefa-i-matki-boskiej-czestochowskiej/"
"Parafia Świętego Bartłomieja","","Jeziorany","ul. Plac Kościelny 2, 11-320 Jeziorany ","www.parafia-jeziorany.vot.pl/","sttan@onet.eu","89 718 10 18 ","ks. kan. mgr Stanisław Jasiński ","08:00; 09:30 - dojazdy; 11:00; 12:30; 18:00","07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/jeziorany-parafia-swietego-bartlomieja/"
"Parafia Świętego Jana Chrzciciela","","Jonkowo","ul. Ks. Hanowskiego 30, 11-042 Jonkowo ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 512 92 30 ","ks. mgr lic. Krzysztof Chrostek ","08:00; 11:00; 09:30","17:00 - w okresie zimowym lub według zgłoszeń; 18:00 - w okresie letnim; 15:45 - w soboty","","","http://archwarmia.pl/parafie/parafie/jonkowo-parafia-swietego-jana-chrzciciela/"
"Parafia Świętej Moniki","","Kajkowo","Kajkowo, ul. Henrykowska 4, 14-100 Ostróda ","www.kajkowo.pl","parafia@kajkowo.pl","89 646 01 51 ","ks. mgr lic. Andrzej Ciućkowski ","09:00; 11:30","18:00; 19:00","","","http://archwarmia.pl/parafie/parafie/kajkowo-parafia-wi-tej-moniki/"
"Parafia Świętego Brata Alberta Chmielowskiego","","Kamińsk","Kamińsk, 11-220 Górowo Iławeckie ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 761 70 26 ","ks. kan. mgr Józef Tabaka ","08:45; 10:30","17:00","","","http://archwarmia.pl/parafie/parafie/kaminsk-parafia-swietego-brata-alberta-chmielowskiego/"
"Parafia Narodzenia Najświętszej Maryi Panny","","Kandyty","Kandyty 7, 11-220 Górowo Iławeckie ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 761 90 38 ","ks. mgr Jerzy Olechnowicz ","09:30; 13:15; 11:30","09:30 - w okresie letnim codziennie oraz w roku szkolnym w soboty; 18:00 - w roku szkolnym: poniedziałek, wtorek, środa, czwartek i piątek; 16:00 - w roku szkolnym: wtorek i czwartek","","","http://archwarmia.pl/parafie/parafie/kandyty-parafia-narodzenia-najswietszej-maryi-panny/"
"Parafia Podwyższenia Krzyża Świętego","","Kanigowo","Kanigowo, 13-100 Nidzica ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 625 45 60 ","ks. mgr Janusz Samsel ","08:00; 12:00; 10:00","17:00 - poniedziałek, środa, piątek; 17:00 - wtorek, czwartek, sobota","","","http://archwarmia.pl/parafie/parafie/kanigowo-parafia-podwyzszenia-krzyza-swietego/"
"Parafia Świętego Stanisława Kostki","","Karolewo","Karolewo 21, 11-400 Kętrzyn ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 752 46 27 ","ks. kan. dr Kazimierz Żuchowski ","08:30; 12:00; 10:30; 14:00 - za wyjątkiem wakacji","17:00; 18:00","","","http://archwarmia.pl/parafie/parafie/karolewo-parafia-swietego-stanislawa-kostki/"
"Parafia Świętej Katarzyny","","Kętrzyn","ul. Powstańców Warszawy 5, 11-400 Kętrzyn ","www.swk.olsztyn.opoka.org.pl","swk@olsztyn.opoka.org.pl","89 753 19 70, 89 753 19 60 ","ks. kap. hon. kan. dr Zygmunt Klimczuk ","07:00; 08:30; 10:00; 11:30; 13:00; 18:00","06:30; 07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/ketrzyn-parafia-swietej-katarzyny/"
"Parafia Świętego Jerzego","","Kętrzyn","ul. Zamkowa 5, 11-400 Kętrzyn ","www.bazylika-ketrzyn.olsztyn.opoka.org.pl","bazylika-ketrzyn@olsztyn.opoka.org.pl","89 752 45 35, 89 752 55 80 ","ks. kan. mgr Stanisław Majewski ","06:30; 08:30; 10:00; 11:30; 13:00; 18:00; 08:30","06:30; 07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/ketrzyn-parafia-swietego-jerzego/"
"Parafia Świętego Jacka","","Kętrzyn","ul. Poznańska 23 A, 11-400 Kętrzyn ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 751 22 07 ","ks. kan. mgr Andrzej Orłowski ","08:00; 11:00; 12:15; 17:00; 09:30","07:00; 17:00","07:00; 11:00; 17:00","","http://archwarmia.pl/parafie/parafie/ketrzyn-parafia-swietego-jacka/"
"Parafia Świętego Brata Alberta","","Kętrzyn","5, 11-400 Kętrzyn ","olsztyn.radioplus.pl/","albinstan@neostrada.pl","89 752 86 64 ","ks. kap. hon. mgr lic. Albin Stankiewicz ","08:00; 10:30; 12:00; 18:00; 20:00 - w lipcu i sierpniu; 09:30","08:00; 18:00 - od października do czerwca","","","http://archwarmia.pl/parafie/parafie/ketrzyn-parafia-swietego-brata-alberta/"
"Parafia Świętej Rozalii","","Kieźliny","Kieźliny 26, 10-371 Olsztyn ","www. kiezliny.republika.pl","passiopg@interia.pl","89 513 50 45 ",", ","09:00; 11:00; 12:30 - od października do maja; 18:00 - od września do maja; 19:00 - od czerwca do sierpnia","18:00; 19:00 - od czerwca do sierpnia","","","http://archwarmia.pl/parafie/parafie/kie-liny-parafia-wi-tej-rozalii/"
"Parafia Matki Boskiej Zwycięskiej","","Łabędnik","Kinkajmy 17, 11-200 Bartoszyce ","www.parafialabednik.mywebzz.com","parafia-labednik@wp.pl","660 898 347 ","ks. mgr Dariusz Sobieraj ","11:00; 09:00","10:00 - sobota; 17:30 - wtorek, czwartek; 17:30 - poniedziałek, środa, piątek","","","http://archwarmia.pl/parafie/parafie/labednik-parafia-matki-boskiej-zwycieskiej/"
"Parafia Świętych Apostołów Piotra i Pawła","","Kiwity","Kiwity 38, 11-106 Kiwity ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 766 09 10 ","ks. dr Józef Leonowicz ","09:00; 11:00","10:00 - sobota; 16:00 - od 1 października do 31 marca; 17:00 - od 1 kwietnia do 30 września","","","http://archwarmia.pl/parafie/parafie/kiwity-parafia-swietych-apostolow-piotra-i-pawla/"
"Parafia Znalezienia Krzyża Świętego","","Klebark Wielki","Klebark Wielki 32, 10-687 Olsztyn ","www.sanktuarium.info","zpkm.warmia@interia.pl","89 512 43 10 / 89 512 40 31 ","ks. kap. hon. mgr lic. Henryk Błaszczyk ","09:00; 11:00; 18:00 - I niedziela miesiąca; 13:30","17:00 - w okresie zimowym; 18:00","","","http://archwarmia.pl/parafie/parafie/klebark-wielki-parafia-znalezienia-krzy-a-wi-tego/"
"Parafia Świętego Walentego","","Klewki","Klewki 20, 10-687 Olsztyn ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 512 44 90 ","ks. mgr lic. Mariusz Rybicki ","08:30; 09:45; 11:00; 14:00; 18:00","17:00; 19:00","","","http://archwarmia.pl/parafie/parafie/klewki-parafia-swietego-walentego/"
"Parafia Znalezienia Krzyża Świętego","","Klon","Klon 24, 12-114 Rozogi ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 722 63 29 ","ks. dr Krzysztof Salamon ","09:00; 11:45","07:00; 17:00","","","http://archwarmia.pl/parafie/parafie/klon-parafia-znalezienia-krzyza-swietego/"
"Parafia Narodzenia Najświętszej Maryi Panny","","Jarandowo","KŁĘBOWO 12, 11-100 Lidzbark Warmiński ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 766 23 24 ","ks. mgr Roman Cichocki ","09:00","","","","http://archwarmia.pl/parafie/parafie/jarandowo-parafia-narodzenia-najswietszej-maryi-panny/"
"Parafia Świętej Małgorzaty","","Kłębowo","Kłębowo 12, 11-100 Lidzbark Warmiński ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 766 23 24 ","ks. mgr Roman Cichocki ","10:30; 12:00; 13:00","17:00","","","http://archwarmia.pl/parafie/parafie/klebowo-parafia-swietej-malgorzaty/"
"Parafia Świętego Józefa","","Kobułty","Kobułty 41, 11-300 Biskupiec Reszelski ","www.parafiakobulty.pl","kuriaol@olsztyn.opoka.org.pl","89 716 14 92 ","ks. kap. hon. mgr Andrzej Antonowicz ","08:00; 11:30; 18:00; 10:00","18:00 - od 1. kwietnia do 31. października; 19:00 - od 1. listopada do 31. marca","","","http://archwarmia.pl/parafie/parafie/kobulty-parafia-swietego-jozefa/"
"Parafia Świętego Wawrzyńca","","Kochanówka","Kochanówka 21, 11-100 Lidzbark Warmiński ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 766 17 25 ","ks. kan. Janusz Oleszkiewicz ","10:00","18:00","","","http://archwarmia.pl/parafie/parafie/kochanowka-parafia-swietego-wawrzynca/"
"Parafia Świętej Elżbiety","","Kraszewo","KOCHANÓWKA 21, 11-100 Lidzbark Warmiński ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 766 17 25 ","ks. kan. Janusz Oleszkiewicz ","11:30","16:00","","","http://archwarmia.pl/parafie/parafie/kraszewo-parafia-swietej-elzbiety/"
"Parafia Trzech Króli","","Kolno","Kolno 41, 11-311 Kolno k. Reszla ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 716 32 21 ","ks. mgr Jerzy Waresiak ","09:30; 11:00; 08:00","08:00 - (lub 17:00) w okresie zimowym; 17:00 - (lub 8:00) w okresie zimowym; 18:00 - w okresie letnim","","","http://archwarmia.pl/parafie/parafie/kolno-parafia-trzech-kroli/"
"Parafia Podwyższenia Krzyża Świętego i Matki Boskiej Miłosierdzia","","Korsze","ul. Słowackiego 6, 11-430 Korsze ","www.parafia.korsze.com","slawekskorupski3@wp.pl","89 754 00 56, 89 754 04 20 ","ks. mgr Tomasz Stempkowski ","07:00; 09:00; 11:00; 13:00; 18:00; 13:00; 16:00 - w soboty","07:00; 17:30 - w okresie zimowym; 18:00 - w okresie letnim","","","http://archwarmia.pl/parafie/parafie/korsze-parafia-podwyzszenia-krzyza-swietego-i-matki-boskiej-milosierdzia/"
"Parafia Świętych Apostołów Piotra i Pawła","","Kozłowo","27, 13-124 Kozłowo ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 626 70 43 ","ks. mgr lic. Andrzej Chędoszko ","09:00; 12:30","17:00","","","http://archwarmia.pl/parafie/parafie/kozlowo-parafia-swietych-apostolow-piotra-i-pawla/"
"Parafia Świętego Krzyża","","Krekole","Krekole 9, 11-106 Krekole ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 766 22 60 ","ks. mgr Adam Steć ","09:00; 10:30; 12:30","16:00; 17:00","","","http://archwarmia.pl/parafie/parafie/krekole-parafia-swietego-krzyza/"
"Parafia Nawiedzenia Najświętszej Maryi Panny i Świętego Józefa","","Krosno","Krosno Krosno, 11-130 Orneta ","olsztyn.radioplus.pl/","par.krosno@neostrada.pl","55 242 28 84 ","ks. kan. mgr Andrzej Krużycki ","10:00 - w dni odpustów; 12:00; 13:00 - w dni odpustów","17:00","","","http://archwarmia.pl/parafie/parafie/krosno-parafia-nawiedzenia-najswietszej-maryi-panny-i-swietego-jozefa/"
"Parafia Świętego Mikołaja","","Lamkowo","Lamkowo 42, 11-010 Barczewo ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 514 16 76 ","ks. dr Piotr Wiśniewski ","09:00; 11:00; 13:15","16:00; 18:00","","","http://archwarmia.pl/parafie/parafie/lamkowo-parafia-swietego-mikolaja/"
"Parafia Świętego Jana Chrzciciela","","Lechowo","Lechowo, 14-520 Pieniężno ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","55 243 60 03 ","ks. mgr Paweł Władyka ","10:00","","","","http://archwarmia.pl/parafie/parafie/lechowo-parafia-swietego-jana-chrzciciela/"
"Parafia Świętej Marii Magdaleny","","Leginy","Leginy 63, 11-440 Reszel ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 755 07 50 ","ks. kan. Sebastian Haras ","11:00; 08:30; 15:00 - Msza św. w sobotę (formularz niedzielny) - w okresie zimowym; 17:00 - Msza św. w sobotę (formularz niedzielny) - w okresie letnim; 09:30","17:00","","","http://archwarmia.pl/parafie/parafie/leginy-parafia-swietej-marii-magdaleny/"
"Parafia Niepokalanego Poczęcia Najświętszej Maryi Panny","","Lesiny Wielkie","Lesiny Wielkie 28, 12-160 Wielbark ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 521 85 09 ","ks. mgr Janusz Piaskowski ","10:00; 11:30","18:00; 17:00","","","http://archwarmia.pl/parafie/parafie/lesiny-wielkie-parafia-niepokalanego-poczecia-najswietszej-maryi-panny/"
"Parafia Świętych Apostołów Piotra i Pawła","","Lidzbark Warmiński","ul. Plac Kościelny 1, 11-100 Lidzbark Warmiński ","www.parafialidzbark.pl","roman.chudzik@wp.pl","89 767 00 26 (kancelaria), 89 767 23 15 (proboszcz) ","ks. kan. mgr Roman Chudzik ","07:30; 09:00; 10:30; 12:00; 18:00; 14:00 - w II i IV niedzielę miesiąca; 16:00","07:00; 08:00; 18:00","","","http://archwarmia.pl/parafie/parafie/lidzbark-warminski-parafia-swietych-apostolow-piotra-i-pawla/"
"Parafia Świętego Andrzeja Boboli","","Lidzbark Warmiński","ul. Polna 34 A, 11-100 Lidzbark Warmiński ","parafia-lidzbark.pl","lidzbarkparafia@gmail.com","695 280 508 ","ks. dr hab. Piotr Duksa, prof. UWM ","08:00; 10:00; 11:30; 17:00","17:00; 18:00","10:00; 17:00; 18:00","","http://archwarmia.pl/parafie/parafie/lidzbark-warminski-parafia-swietego-andrzeja-boboli/"
"Parafia Podwyższenia Krzyża Świętego","","Lidzbark Warmiński","ul. Wiejska 113, 11-100 Lidzbark Warmiński ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 767 38 98 ","ks. kap. hon. kan. mgr Jerzy Rożentalski ","09:00; 11:00; 18:00 - w soboty; 13:00","18:00","","","http://archwarmia.pl/parafie/parafie/lidzbark-warminski-parafia-podwyzszenia-krzyza-swietego/"
"Parafia Świętego Walentego","","Lipowiec","Lipowiec 13, 12-100 Szczytno ","www.lipowiec.archidiecezja.warmia.pl","ptrjgk@popczta.onet.pl","89 622 00 03 ","ks. mgr Piotr Jagiełka ","08:00; 10:00; 12:00","08:00 - we wtorek i czwartek; 17:00 - w okresie zimowym (poniedziałek, środa, piątek i sobota); 19:00 - w okresie letnim (poniedziałek, środa, piątek i sobota)","","","http://archwarmia.pl/parafie/parafie/lipowiec-parafia-swietego-walentego/"
"Parafia Najświętszej Maryi Panny Królowej Polski","","Lipowina","Lipowina 25 A, 14-500 Braniewo ","olsztyn.radioplus.pl/","jerzy.szlomkowski@neostrada.pl","55 243 14 86 ","ks. kap. hon. Jerzy Szlomkowski ","09:00; 11:00; 16:00","17:00 - od października do kwietnia; 18:00 - od maja do września","","","http://archwarmia.pl/parafie/parafie/lipowina-parafia-najswietszej-maryi-panny-krolowej-polski/"
"Parafia Świętego Benedykta","","Lubajny","Lubajny 46, 14-100 Ostróda ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 641 01 40 ","ks. mgr lic. Wiesław Kaniuga ","09:00; 11:00","18:00; 20:00 - 13. dnia miesiąca od maja do października nabożeństwa fatimskie","","","http://archwarmia.pl/parafie/parafie/lubajny-parafia-swietego-benedykta/"
"Parafia Świętej Katarzyny","","Lubomino","ul. Szymanowskiego 2/1, 11-135 Lubomino ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 616 07 10 ","ks. kap. hon. mgr Stanisław Borowiecki ","09:00; 13:00","18:00","","","http://archwarmia.pl/parafie/parafie/lubomino-parafia-swietej-katarzyny/"
"Parafia Świętej Marii Magdaleny","","Lutry","Lutry 37, 11-311 Kolno ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 716 21 66 ","ks. kap. hon. mgr lic. Lech Kozikowski ","09:00; 11:00; 12:30","17:00","","","http://archwarmia.pl/parafie/parafie/lutry-parafia-swietej-marii-magdaleny/"
"Parafia Matki Bożej Szkaplerznej","","Lwowiec","Lwowiec 16, 11-210 Sępopol ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 761 49 40 ","ks. mgr Andrzej Makarewicz SDB ","09:00; 10:30","18:00","","","http://archwarmia.pl/parafie/parafie/lwowiec-parafia-matki-bozej-szkaplerznej/"
"Parafia Świętych Apostołów Piotra i Pawła","","Lipica","LWOWIEC 16, 11-210 Sępopol ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 761 49 40 ","ks. mgr Andrzej Makarewicz SDB ","12:00; 13:00; 13:15","","","","http://archwarmia.pl/parafie/parafie/lipica-parafia-swietych-apostolow-piotra-i-pawla/"
"Parafia Świętego Mikołaja","","Łajsy","Łajsy, 14-520 Pieniężno ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","55 243 60 48 ","ks. mgr lic. Franciszek Martyna SVD ","09:00","19:00","","","http://archwarmia.pl/parafie/parafie/lajsy-parafia-swietego-mikolaja/"
"Parafia Świętego Jana Chrzciciela","","Łankiejmy","Łankiejmy, 11-430 Korsze ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 754 33 62 ","ks. mgr Wiesław Pątkiewicz ","08:30; 09:30; 11:00","08:00","","","http://archwarmia.pl/parafie/parafie/lankiejmy-parafia-swietego-jana-chrzciciela/"
"Parafia Świętego Maksymiliana Marii Kolbego","","Łęgajny","Łęgajny, ul. Olsztyńska 23, 11-010 Barczewo ","olsztyn.radioplus.pl/","randrukiewicz@warmia.oaza.pl","89 514 42 25 ","ks. prał. mgr lic. Ryszard Andrukiewicz ","08:00; 10:00; 17:00 - październik - marzec; 18:00 - kwiecień - wrzesień","17:00 - październik - marzec; 18:00 - kwiecień - wrzesień","","","http://archwarmia.pl/parafie/parafie/legajny-parafia-swietego-maksymiliana-marii-kolbego/"
"Parafia Matki Boskiej Częstochowskiej","","Łukta","ul. Kościelna 4, 14-105 Łukta ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 647 50 33 ","ks. mgr Jerzy Malewicki ","09:00; 11:00; 13:00","07:30 - od poniedziałku do środy; 18:00 - od czwartku do soboty","","","http://archwarmia.pl/parafie/parafie/lukta-parafia-matki-boskiej-czestochowskiej/"
"Parafia Niepokalanego Serca Maryi Panny","","Łyna","Łyna 31, 13-100 Nidzica ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 625 20 96 ","ks. mgr Krzysztof Kuleszo ","08:30; 13:00; 10:00; 11:30","17:00 - w okresie zimowym; 18:00 - w okresie letnim","","","http://archwarmia.pl/parafie/parafie/lyna-parafia-niepokalanego-serca-maryi-panny/"
"Parafia Wniebowzięcia Najświętszej Maryi Panny","","Marwałd","Marwałd, 14-120 Dąbrówno ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 647 43 12 ","","08:30; 12:30; 11:00","18:00","","","http://archwarmia.pl/parafie/parafie/marwald-parafia-wniebowziecia-najswietszej-maryi-panny/"
"Parafia Podwyższenia Krzyża Świętego","","Miłakowo","ul. Kopernika 3, 14-310 Miłakowo ","www.miłakowo.parafia.info.pl","parafiaskrzyzamilakowo@poczta.neostrada.pl","89 758 59 26 ","o. mgr Kalikst Piotr Salak OFM ","07:00; 09:00; 10:30; 12:00; 18:00","07:00; 16:30 - w okresie zimowym; 18:00 - w okresie letnim","","","http://archwarmia.pl/parafie/parafie/milakowo-parafia-podwyzszenia-krzyza-swietego/"
"Parafia Świętej Anny","","Mołtajny","Mołtajny 28 A, 11-410 Barciany ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 753 20 81 ","ks. mgr Jacek Gonder ","09:00; 12:00; 10:30","17:00 - w okresie zimowym; 18:00 - w okresie letnim","","","http://archwarmia.pl/parafie/parafie/moltajny-parafia-swietej-anny/"
"Parafia Błogosławionego Honorata Koźmińskiego","","Mrągowo","ul. Olsztyńska 16, 11-700 Mrągowo ","olsztyn.radioplus.pl/","honorat@neostrada.pl","89 741 30 09 ","ks. kap. hon. mgr Norbert Bujanowski ","08:00; 09:30; 11:00; 12:30; 13:00 - Karwie; 14:00 - Bagiennice Małe; 15:00 - Bagiennice Nowe; 18:00","07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/mragowo-parafia-blogoslawionego-honorata-kozminskiego/"
"Parafia Matki Bożej Saletyńskiej","","Mrągowo","ul. Słoneczna 1 B, 11-700 Mrągowo ","www.mragowo.saletyni.pl","mragowo.saletyni@gmail.com","89 741 40 41 ","ks. mgr lic. Jan Kijek MS ","07:00; 09:00; 10:30; 12:00; 18:00; 10:30; 09:00","07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/mragowo-parafia-matki-bozej-saletynskiej/"
"Parafia Świętego Wojciecha","","Mrągowo","ul. Królewiecka 32, 11-700 Mrągowo ","olsztyn.radioplus.pl/","sw.wojciech.mragowo@poczta.onet.pl","89 741 21 66 ","ks. kap. hon. mgr lic. Wiesław Świdziński ","07:00; 08:30; 10:30; 12:00; 16:00; 18:00; 09:00","06:30; 07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/mragowo-parafia-swietego-wojciecha/"
"Parafia Świętego Rafała Kalinowskiego","","Mrągowo","ul. Osiedle Grunwaldzkie 19, 11-700 Mrągowo ","www.parafia-mragowo.pl","robkan@wp.pl","89 742 53 44 ","ks. kan. mgr Robert Kaniowski ","08:00; 10:00; 11:30; 18:00","17:00; 18:00","","","http://archwarmia.pl/parafie/parafie/mragowo-parafia-swietego-rafala-kalinowskiego/"
"Parafia Świętego Ojca Pio","","Mrągowo","ul. Osiedle Mazurskie 42, 11-700 Mrągowo ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 750 56 77 ","ks. mgr Wojciech Serafin ","08:30; 10:00; 11:30; 18:00","07:00 - w soboty; 18:00","","","http://archwarmia.pl/parafie/parafie/mragowo-parafia-swietego-ojca-pio/"
"Parafia Świętego Wawrzyńca","","Muszaki","Muszaki 56, 13-113 Janowo ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 626 50 36 ","ks. kan. mgr Wiesław Lipka ","09:30; 11:00; 12:45; 14:00","17:00","","","http://archwarmia.pl/parafie/parafie/muszaki-parafia-swietego-wawrzynca/"
"Parafia Świętego Józefa","","Nakomiady","Nakomiady 2, 11-400 Kętrzyn ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 752 11 87 ","ks. kan. mgr Andrzej Józwik ","09:00; 11:30","17:00 - w okresie zimowym (od 1 X do Niedzieli Palmowej); 18:00 - w okresie letnim","","","http://archwarmia.pl/parafie/parafie/nakomiady-parafia-swietego-jozefa/"
"Parafia Świętego Antoniego Padewskiego","","Napierki","Napierki 43, 12-111 Janowiec Kościelny ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 625 97 07 ","ks. mgr Marek Kotapka ","11:30; 10:00; 08:30","17:00","","","http://archwarmia.pl/parafie/parafie/napierki-parafia-swietego-antoniego-padewskiego/"
"Parafia Matki Bożej Królowej Polski","","Napiwoda","Napiwoda 90, 13-100 Nidzica ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 625 91 01 ","ks. kap. hon. kan. mgr Andrzej Bawirsz ","08:30; 13:00; 11:30; 10:00","18:00","","","http://archwarmia.pl/parafie/parafie/napiwoda-parafia-matki-bozej-krolowej-polski/"
"Parafia Świętego Józefa","","Nawiady","Nawiady 36 A, 11-710 Piecki ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 742 00 30 ","ks. mgr Leonard Klimek ","09:00; 10:45; 13:00","17:00","","","http://archwarmia.pl/parafie/parafie/nawiady-parafia-swietego-jozefa/"
"Parafia Błogosławionej Bolesławy Lament","","Nidzica","ul. Żwirowa 4, 13-100 Nidzica ","www.parafianidzica.pl","parafianidzica@wp.pl","89 625 26 05 ","ks. kan. mgr Adam Turek ","08:00; 10:00; 12:00; 18:30","18:00","","","http://archwarmia.pl/parafie/parafie/nidzica-parafia-blogoslawionej-boleslawy-lament/"
"Parafia Miłosierdzia Bożego","","Nidzica","ul. Robotnicza 12, 13-100 Nidzica ","milosierdzienidzica.pl","kuriaol@olsztyn.opoka.org.pl","89 625 36 06 ","ks. kan. mgr lic. Andrzej Midura ","07:00; 09:00; 11:00; 17:00; 13:00","07:00 - we wtorki; 17:00 - w pozostałe dni tygodnia","","","http://archwarmia.pl/parafie/parafie/nidzica-parafia-milosierdzia-bozego/"
"Parafia Niepokalanego Poczęcia Najświętszej Maryi Panny i Świętego Wojciecha","","Nidzica","ul. Młynarska 12, 13-100 Nidzica ","www.swietywojciech.nidzica.pl","kuriaol@olsztyn.opoka.org.pl","89 625 29 12, 89 625 70 24 ","ks. kap. hon. Tadeusz Lewdarowicz ","07:00; 08:30; 10:00; 11:30; 13:00; 18:00; 15:00; 16:30","06:30; 07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/nidzica-parafia-niepokalanego-poczecia-najswietszej-maryi-panny-i-swietego-wojciecha/"
"Parafia Świętego Jana Ewangelisty","","Nowe Kawkowo","Nowe Kawkowo 29, 11-042 Jonkowo ","www.parafia.kawkowo.jonkowo.pl ","nkparafia@jonkowo.pl","89 512 85 45 ","ks. mgr Krzysztof Lauter ","08:00; 11:00; 09:30","18:00 - kwiecień - wrzesień; 18:00 - październik - marzec","","","http://archwarmia.pl/parafie/parafie/nowe-kawkowo-parafia-swietego-jana-ewangelisty/"
"Parafia Świętego Wojciecha","","Nowy Dwór","Nowy Dwór, ul. Niepodległości 11, 12-100 Szczytno ","olsztyn.radioplus.pl/","edimol@wp.pl","89 624 13 26, 89 624 26 08 ","ks. kan. Edward Molitorys ","13:00; 14:00","14:00; 17:00","","","http://archwarmia.pl/parafie/parafie/nowy-dwor-parafia-swietego-wojciecha/"
