"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Narodzenia Najświętszej Maryi Panny","","Oleszyce","ul. Mickiewicza 5, 37-630 Oleszyce","www.parafia-oleszyce.pl","kancelaria@parafia-oleszyce.pl","16 631 50 32","Ks. Józef Dudek","7.00, 9.00, 11.00, 15.00, 18.00 (w okresie letnim), 17.00 (w okresie zimowym), ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,36"
"Świętej Barbary","","Oszczów","Oszczów 34, 22-540 Dołhobyczów","","","84 653 21 79","Ks. Mieczysław Nicpoń","8.30 (filia), 10.00, 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,102"
"Świętego Michała Archanioła","","Perespa","Perespa 24, 22-630 Perespa","","","84 661 01 22","Ks. Jarosław Pukaluk","8.30, 10.30 (Wakijów), 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,180"
"Świętego Michała Archanioła","","Płazów","Płazów, 37-614 Płazów","","","16 631 94 13","Ks. Krzysztof Radyk","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,111"
"Świętego Jacka","","Płoskie","Płoskie 250, 22-400 Zamość","","","500 173 035","Ks. Zbigniew Szalko","8.00, 10.00 (Siedliska), 12.00, 17.00 /16.00/. ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,118"
"Matki Bożej Częstochowskiej","","Podhorce","Podhorce, 22-600 Tomaszów Lub.","","","84 666 46 23","Ks. Adam Herda","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,170"
"Świętego Jana Chrzciciela","","Potok Górny","Potok Górny 317, 23-423 Potok Górny","www.parafiapotokgorny.pl","","84 685 25 29","Ks. Stanisław Zarosa","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,143"
"Trójcy Przenajświętszej","","Potok Jaworowski","Potok Jaworowski 1, 37-627 Wielkie Oczy","","","16 632 46 07","Ks. Stanisław Gorczyński","7.30, 9.30, 11.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,94"
"Świętego Brata Alberta","","Przewodów","Przewodów, 22-540 Dołhobyczów","","","84 661 42 25","Ks. Bogdan Ważny","8.30, 10.00, 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,151"
"Przemienienia Pańskiego","","Rachanie","Partyzantów 71 A, 22-640 Rachanie","","","84 663 23 03","Ks. Gabriel Cisek","8.00 (Pawłówka), 9.30, 11.00 (Werechanie), 12.30 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,171"
"Św. Antoniego Padewskiego","","Radecznica","Klasztorna 6, 22-463 Radecznica","www.radecznica.bernardyni.pl","radecznica@bernardyni.ofm.pl","84 681 80 15","Ks. Jarosław Zawadzki","7.30, 8.30 (Chłopków), 10.00, 11.15, 12.00 (Podlesie), 18.00 (17.00) ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,131"
"Świętego Kazimierza Królewicza","","Radzięcin","Radzięcin 31, 23-440 Frampol","","","84 685 75 61","Ks. Krzysztof Kłos","7.00, 8.30, 10.15 (filia), 10.15 (filia), 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,29"
"Świętego Antoniego Padewskiego","","Różaniec","Różaniec II 167, 23-420 Tarnogród","","","84 689 93 45","Ks. Józef Godzisz","8.30, 10.30 (filia), 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,144"
"Świętego Antoniego","","Ruda Różaniecka","Ruda Różaniecka, 37-613 Ruda Różaniecka","","","16 631 92 42","Ks. Waldemar Górski","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,112"
"Narodzenia św. Jana Chrzciciela","","Rzeplin","Rzeplin 72, 22-678 Ulhówek","","","84 661 62 00","Ks. Waldemar Miśkiewicz","8.00, 10.00 (filia), 11.30 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,152"
"Świętych Cyryla i Metodego","","Sahryń","Sahryń 61, 22-546 Turkowice","","","84 657 12 11","Ks. Eugeniusz Adamek","9.00, 11.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,181"
"Narodzenia Najświętszej Maryi Panny","","Siedliska","Siedliska 15, 22-680 Lubycza Królewska","","","84 667 46 86","Ks. Krzysztof Szynal","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,164"
"Świętego Bartłomieja Apostoła","","Sitaniec","Sitaniec 169, 22-400 Zamość","","","84 616 65 63","Ks. Bolesław Zwolan","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,119"
"Wniebowzięcia Najświętszej Maryi Panny","","Skierbieszów","Parkowa 4, 22-420 Skierbieszów","www.parafia-skierbieszow.zamosc.opoka.org.pl","","84 621 36 20","Ks. Janusz Dudzicz","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,44"
"Świętego Michała Archanioła","","Sól","Sól 50, 23-400 Biłoraj","www.sol.zamojskolubaczowska.pl","sol@zamojskolubaczowska.pl","84 687 02 42","Ks. Krzysztof Jankowski","6.30, 8.30, 11.30 ; 10.00 w Ciosmach,","","","","http://diecezja.zamojskolubaczowska.pl/parafia,21"
"Najświętszego Serca Jezusa","","Stare Oleszyce","Stare Oleszyce 147, 37-630 Oleszyce","","","16 631 51 56","Ks. Jan Słotwiński","7.30, 9.30 (filia), 11.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,37"
"Nawiedzenia NMP","","Stary Bidaczów","Bidaczów 59, 23-400 Biłgoraj","bidaczow.zamojskolubaczowska.pl","miloslawzur@wp.pl","84 638 54 60","Ks. Miłoslaw Żur","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,199"
"Trójcy Przenajświętszej","","Stary Dzików","ul. Kościuszki 96, 37-632 Stary Dzików","","","16 631 80 19","Ks. Piotr Podborny","8.00, 10.30, 17.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,38"
"Przemienienia Pańskiego","","Stary Lubliniec","Stary Lubliniec, 37-611 Cieszanów","","","16 631 15 72","Ks. Ryszard Antonik","8.30, 11.00, 16.00 (filia) ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,39"
"Wniebowzięcia Najświętszej Maryi Panny","","Stary Zamość","Stary Zamość 91, 22-417 Stary Zamość","www.parafiastaryzamosc.pl","","84 616 32 66","Ks. Mirosław Sawka","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,120"
"Świętego Jana Chrzciciela","","Staw Noakowski","Staw Noakowski 103, 22-413 Nielisz","","","531 170 633","Ks. Władysław Bednarczyk","8.00, 10.00, 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,132"
"Narodzenia Najświętszej Maryi Panny","","Strzyżów","Strzyżów, 22-525 Strzyżów","www.parafiastrzyzow.dzs.pl","strzyzow.parafia@gmail.com","84 651 62 43","Ks. Roman Karpowicz","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,68"
"Przemienienia Pańskiego","","Suchowola","Suchowola, 22-442 Adamów","","","84 618 61 53","Ks. Roman Palonka","8.00, 10.00 (Rachodoszcze), 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,84"
"Świętego Jana Nepomucena","","Susiec","ul. Kościelna 6, 22-672 Susiec","","","84 665 48 85","Ks. Piotr Kornafel","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,76"
"Krzyża Świętego","","Szarowola","Szarowola 102, 22-600 Tomaszów Lub.","www.parafiaszarowola.pl","","84 647 20 13","Ks. Józef Bednarz","8.00, 10.00 w Pańkowie, 12.00 Kościół parafialny","","","","http://diecezja.zamojskolubaczowska.pl/parafia,172"
"Świętego Mikołaja","","Szczebrzeszyn","ul. Zamojska 1, 22-460 Szczebrzeszyn","www.mikolaj-szczebrzeszyn.pl","","84 682 10 25","Ks. Andrzej Pikula","7.00, 9.00, 10.30, 12.00, 17.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,133"
"Świętej Katarzyny Aleksandryjskiej","","Szczebrzeszyn","Klukowskiego 1, 22-460 Szczebrzeszyn","www.swkatarzyna.szczebrzeszyn.zamojskolubaczowska.pl","swkatarzyna.szczebrzeszyn@zamojskolubaczowska.pl","84 682 2490, 84 534 3539, 514 411 505","Ks. Mirosław Prokop","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,134"
"Przemienienia Pańskiego","","Szpikołosy","Szpikołosy 120, 22-500 Hrubieszów","","","84 698 14 64","Ks. Waldemar Malinowski","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,69"
"Matki Bożej Królowej Polski","","Świdniki","Świdniki 73A, 22-455 Miączyn","",""," 605 037 155","Ks. Wiktor Chochoł","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,45"
"Świętych Apostołów Piotra i Pawła","","Tarnawatka","ul. Kościelna 1, 22-604 Tarnawatka","www.tarnawatka.parafia.info.pl","","84 662 47 29","Ks. Tomasz Demczuk","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,173"
"Przemienienia Pańskiego","","Tarnogród","Kościelna 14, 23-420 Tarnogród","","","84 689 70 24","Ks. Jerzy Tworek","7.00 (Szpital), 8.00, 9.00 (Korchów), 9.30, 10.30 (Wola Różaniecka), 11.00, 15.00 (k-ł św. Rocha), 17.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,145"
"Świętego Stanisława Biskupa","","Tarnoszyn","Tarnoszyn 34, 22-678 Ulhówek","www.parafia-tarnoszyn.zamosc.opoka.org.pl","","84 661 62 14","Ks. Władysław Gudz","8.00, 9.30 (filia), 11.30 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,153"
"Świętego Stanisława Biskupa","","Teratyn","Teratyn 5, 22-510 Uchanie","","stanlejb@neostrada.pl","84 657 92 83","Ks. Stanisław Błaszczuk","8.30, 10.15, 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,70"
"Świętych Apostołów Piotra i Pawła","","Terebiń","Terebiń, 22-550 Werbkowice","","","84 657 28 17","Ks. Wiesław Zborowski","9.00, 11.30 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,59"
"Matki Bożej Częstochowskiej","","Tereszpol","Długa 311, 23-407 Tereszpol","","","84 687 60 12","Ks. Antoni Gębala","8.00, 9.30, 10.45 (filia), 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,77"
"Najświętszego Serca Jezusa","","Tomaszów Lub.","Lwowska 52, 22-600 Tomaszów Lub.","http://www.nspjtomaszow.zam-lub.pl","","84 664 43 73","Ks. Jan Krawczyk","8.00, 9.30, 10,15 (Rogóźno), 11.30, 13.00, 16.00, 18.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,166"
"Świętego Józefa","","Tomaszów Lub.","Paderewskiego 13 A, 22-600 Tomaszów Lub.","parafiajozefa.pl","parafiajozefa@gmail.com","84 665 03 44","Ks. Grzegorz Chabros","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,165"
"Św. Ojca Pio","","Tomaszów Lub.","Józefowska 2, 22-600 Tomaszów Lubelski","","","501 345 393","Ks. Zbigniew Świtalski","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,196"
"Zwiastowania Najświętszej Maryi Panny","","Tomaszów Lub.","Królewska 1, 22-600 Tomaszów Lub.","www.sanktuarium-tomaszow.eu","","84 664 21 77","Ks. Czesław Grzyb","7.00, 9.00, 9.00 (Wieprzów), 10.30, 10.30 (Majdan Górny), 12.00, 15.00, 17.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,174"
"Świętego Izydora","","Topólcza","Topólcza 21, 22-470 Zwierzyniec","www.topolcza.zamojskolubaczowska.pl","","84 687 29 05","Ks. Krzysztof Świta","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,135"
"Trójcy Przenajświętszej i Narodzenia Najświętszej Maryi Panny","","Trzeszczany","Trzeszczany, 22-554 Trzeszczany","www.trzeszczany.zamojskolubaczowska.pl","trzeszczany@zamojskolubaczowska.pl","84 657 5003","Ks. Grzegorz Hałas","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,46"
"Świętego Jana Chrzciciela","","Trzęsiny","Trzęsiny 30, 22-463 Radecznica","","","84 681 02 72","Ks. Julian Brzezicki","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,30"
"Świętej Anny","","Tuczępy","Tuczępy 64, 22-425 Grabowiec","","","84 651 22 54","Ks. Mariusz Rybiński","9.00, 11.30 (11.00) ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,47"
"Niepokalanego Serca Najświętszej Maryi Panny","","Turkowice","Turkowice 67, 22-546 Turkowice","","","84 661 04 42","Ks. Krzysztof Ślepokura","8.30, 10.00 (Malice), 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,182"
"Świętych Apostołów Piotra i Pawła","","Tworyczów","Tworyczów 12, 22-448 Sułów","","","84 682 62 11","Ks. Marek Gudz","8.30, 10.00, 11.30 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,136"
"Świętego Leonarda","","Tyszowce","Kościelna 27, 22-630 Tyszowce","","","84 661 93 93","Ks. Wiesław Banaś","8.00, 9.30, 10.30(Przewale), 12.00, 16.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,183"
"Wniebowzięcia Najświętszej Maryi Panny","","Uchanie","Grabowiecka 5, 22-510 Uchanie","","","84 657 72 14","Ks. Kazimierz Stelmaszczuk","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,48"
"Świętego Antoniego Padewskiego","","Udrycze","Udrycze Wola 3, 22-417 Stary Zamość","","","84 616 37 42","Ks. Jerzy Pytlik","8.30, 11.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,121"
"Świętego Maksymiliana Kolbego","","Ulhówek","Kościelna 4, 22-678 Ulhówek","","","84 661 60 66","Ks. Stanisław Tymosz","8.00, 9.30 (filia), 11.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,154"
"Świętej Anny","","Wasylów Wielki","Wasylów Wielki 56, 22-678 Ulhówek","","","84 643 61 34","Ks. Jan Muda","9.00, 10.30 (filia), 12.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,155"
"Świętego Michała Archanioła i Matki Bożej Nieustającej Pomocy","","Werbkowice","ul. Kościuszki 5, 22-550 Werbkowice","","","84 657 20 14","Ks. Adam Siedlecki","8.00, 9.15 10.30, 12.00, 17.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,60"
"Świętego Józefa Robotnika","","Werchrata","Werchrata 43, 37-622 Werchrata","www.parafiawerchrata.iap.pl","dom.rekol.werchrata@hot.pl","16 631 34 18","Ks. Tomasz Kielar","8.00, 9.30 (Prusie), 11.00, 13.00 (Dziewięcierz - Moczary) ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,113"
"Świętego Stanisława Biskupa","","Wielącza","Wielącza 51, 22-460 Szczebrzeszyn","www.wielacza.zamojskolubaczowska.pl","parafiawielacza@zamosc.opoka.org.pl","84 616 80 16","Ks. Krzysztof Dziura","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,122"
"Świętego Stanisława Biskupa","","Wiszniów","Wiszniów 105, 22-530 Mircze","","","84 651 96 14","Ks. Bogdan Bejgier","9.00, 11.30 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,103"
"Nawiedzenia NMP","","Wożuczyn","Wożuczyn 86, 22-640 Rachanie ","","","84 663 3203","Ks. Bogdan Jaworowski","9.00, 11.00, 12.00 (Siemnice), 13.00 (Siemierz), 16.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,175"
"Matki Bożej Opieki","","Załuże","Załuże 208, 37-600 Lubaczów","www.zaluze.zamojskolubaczowska.pl","","16 632 64 28","Ks. Jan Cielica","8.30, 11.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,95"
"Świętego Jozafata","","Zamch","Zamch 208, 23-413 Obsza","","","604 590 637","Ks. Henryk Pokora","9.00, 11.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,146"
"Świętego Krzyża","","Zamość","Partyzantów 98, 22-400 Zamość","www.sw-krzyz.pl","sw_k@op.pl","84 639 25 30","Ks. Stanisław Bachor","7.30, 9.00, 10.30, 12.00, 15.00, 18.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,188"
"Świętego Michała Archanioła","","Zamość","Reymonta 11, 22-400 Zamość","www.zamosc.michal.parafia.info.pl","","84 638 03 00","Ks. Wiesław Galant","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,190"
"Świętego Brata Alberta","","Zamość","Dembowskiego 24, 22-400 Zamość","www.par-swbrataalberta.zamosc.opoka.org.pl","","84 639 93 72","Ks. Jan Borowski","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,187"
"Świętej Bożej Opatrzności","","Zamość","Ks. Franciszka Zawiszy 10, 22-400 Zamość","www.swietejbozejopatrznosci.zamosc.opoka.org.pl","par.swbozejopat@zamosc.opoka.org.pl","84 641 12 63","Ks. Jerzy Feresz","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,189"
"Miłosierdzia Bożego","","Zamość","Hrubieszowska 32, 22-400 Zamość","www.milosierdzie-zamosc.parafia.info.pl/","","84 627 05 17","Ks. Jan Chmaj","7:00, 8.30, 10.00, 12.00 18.00, a w okresie od 1 czerwca do 31 sierpnia dodatkowa Msza św. o godz. 20:30. ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,186"
"Zwiastowania Najświętszej Maryi Panny","","Zamość","Kościuszki 1A, 22-400 Zamość","www.zamosc.franciszkanie.pl","Zamosc.fra@franciszkanie.pl","84 627 09 44","O. Andrzej Zalewski (OFM Conv.)","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,192"
"Zmartwychwstania Pańskiego i Świętego Tomasza Apostoła","","Zamość","Kolegiacka 1, 22-400 Zamość","www.katedra.zamojskolubaczowska.pl","katedra.zamosc@vp.pl","84 639 26 14","Ks. Adam Firosz","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,191"
"Matki Bożej Królowej Polski","","Zamość","Wyszyńskiego 5, 22-400 Zamość","www.mbkp.zamojskolubaczowska.pl","mbkp@zamojskolubaczowska.pl","84 627 31 05","Ks. Tadeusz Czuk","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,7"
"Matki Bożej Różańcowej","","Zawalów","Zawalów, 22-455 Miączyn","","par-rzy-kat.zawalow@neostrada.pl","84 618 02 67","Ks. Robert Fuk","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,49"
"Chrystusa Króla","","Złojec","Złojec 227, 22-413 Nielisz","www.parafiazlojec.pl","parafiazlojec@wp.pl","84 631 51 05","Ks. Tomasz Rogowski","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,123"
"Świętego Michała Archanioła","","Zubowice","Zubowice 8, 22-435 Komarów","","","84 615 33 03","Ks. Mariusz Molenda","9.00, 11.30 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,184"
"Matki Bożej Królowej Polski","","Zwierzyniec","Zamojska 30, 22-470 Zwierzyniec","www.zwierzyniec.parafia.info.pl","","84 687 21 40","Ks. Błażej Górski","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,137"
"Świętego Stanisława Biskupa","","Żdanów","Żdanów 135, 22-400 Zamość","www.zdanow.zamojskolubaczowska.pl","","84 611 52 43","Ks. Jacek Rak","8.00, 10.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,85"
"Świętego Michała Archanioła","","Żniatyn","Żniatyn 55, 22-540 Dołhobyczów","","","84 653 00 11","Ks. Stanisław Kiciński","8.30 (Chłopiatyn), 10.00, 11.30 (Dłużniów) ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,156"
"Podwyższenia Krzyża Świętego","","Żulice","Żulice 31, 22-652 Telatyn","www.zulice.parafia.info.pl","parafia.zulice@onet.pl","84 661 34 38","Ks. Andrzej Bastrzyk","","","","","http://diecezja.zamojskolubaczowska.pl/parafia,104"
"Świętego Krzyża","","Żurawce","ul. Świerczewskiego 25, 22-680 Lubycza Królewska","","parafiazurawce@zamojskolubaczowska.pl","508 974 180","Ks. Piotr Harko","8.00, 9.30, 11.00 ","","","","http://diecezja.zamojskolubaczowska.pl/parafia,167"
