"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Wniebowstąpienia Pańskiego","","","Kielnarowa, 36-020 Tyczyn,","","","17 229 96 28","Ks. mgr Sławomir Balawender"," 8.00; 10.30;"," 18.00(17.00)","","49.96303819999999,22.080260599999995","http://www.diecezja.rzeszow.pl/2015/05/kielnarowa/"
"Św. Maksymiliana Kolbe","","","Klęczany 136a, 39-127 Będziemyśl","","","17 745 53 97","Ks. Jerzy Kumiega"," 7.30, 10.00, 15.00","","","50.087606992681536,21.792692010079186","http://www.diecezja.rzeszow.pl/2015/05/kleczany/"
"Matki Bożej Saletyńskiej","","","Klęczany 62, 38-333 Zagórzany","","","18 351 14 50","Ks. mgr Henryk Rzeźnik"," 8.00, 10.00, 15.00"," 18.00 (17.00)","","49.68555182541985,21.177396423197084","http://www.diecezja.rzeszow.pl/2015/04/kleczany-k-biecza/"
"Św. Jana Chrzciciela","","","Kobylanka 223, 38-303 Kobylanka","www.kobylanka.saletyni.pl","kobylanka@saletyni.opoka.org.pl","18 353 16 85","Ks. mgr Roman Gierek MS"," 6.30, 8.00, 9.30, 12.30, 18.00(17.00); , 8.00"," 8.00, 18.00 (17.00)","","49.67606021148127,21.193114832259827","http://www.diecezja.rzeszow.pl/2015/04/kobylanka/"
"Św. Brata Alberta","","","ul. św. Brata Alberta 3, 36-100 Kolbuszowa","www.parafiabrataalberta.pl","parafiabrataalberta@onet.pl","17 22 77 250","Ks. mgr Jan Pępek"," 7.30, .9.00, 10.30, 12.00, 16.00, 19.00 (XI-IV), 20.00 (V-X)"," 6.30, 18.00","","50.24022529118368,21.74741793253798","http://www.diecezja.rzeszow.pl/2015/04/kolbuszowa-sw-brata-alberta/"
"Wszystkich Świętych","","","ul. Narutowicza 6, 36-100 Kolbuszowa","www.kolegiata.kolbuszowa.pl/","","17 227 11 27","Ks. mgr Lucjan Szumierz"," 6.00, 7.30, 9.00, 10.30, 12.00, 15.00, 17.00; , 10.00","zima 6.00, 6.30, 7.00 (od 01.09.do 01.07.), 17.00; lato 6.00, 6.30, 7.00 (od 01.09.do 01.07.), 18.00","","50.236364899999984,21.773324950000013","http://www.diecezja.rzeszow.pl/2015/04/kolbuszowa-wszystkich-swietych/"
"Matki Bożej Wspomożenia Wiernych","","","Kolbuszowa Górna 155 b, 36-100 Kolbuszowa","www.kolbuszowa-gorna.rzeszow.opoka.org.pl","kolbuszowawspom@neostrada.pl","17 227 30 88","Ks. mgr lic. Stanisław Krasoń","lipiec i sierpień, 7.00, 9.00, 11.00; , 8.00, 10.30, 15.00","środa, piątek, 18.00 (17.00   zimą); poniedziałek, wtorek, czwartek, sobota, 7.00","","50.219498,21.803317","http://www.diecezja.rzeszow.pl/2015/04/kolbuszowa-gorna/"
"Św. Anny","","","ul. Kościelna 5, 38-213 Kołaczyce","9876 www.kolaczyce.parafia.info.pl","kolaczyce@op.pl","13 441 06 50","Ks. Jan Sabat"," 7.00, 9.00, 11.00, 15.00","zima 7.00, 17.00; lato 7.00, 18.00, wakacje tylko o 18.00","","49.814661498392326,21.425214166766548","http://www.diecezja.rzeszow.pl/2015/04/kolaczyce/"
"Najświętszego Serca Jezusowego","","","Kosowy 70, 36-147 Niwiska","","","17 227 82 00","Ks. Stanisław Samborski"," 8.00, 11.00, 16.00,","lato 18.00; zima 17.00","","50.2799524,21.6483876","http://www.diecezja.rzeszow.pl/2015/04/kosowy/"
"Niepokalanego Serca NMP","","","Krasna 106, 38-420 Korczyna,","www.krasna.pl","","13 435 49 95","Ks. mgr lic. Władysław Kołodziej"," 8.00; 10.30; 16.00"," 18.00","","49.96004250000008,21.94485049999999","http://www.diecezja.rzeszow.pl/2015/05/krasna/"
"Wniebowzięcia NMP","","","Krasne k. Rzeszowa 755, 36-007 Krasne,","www.parafiakrasne.rzeszow.pl","","17 855 52 48, przełożona: S. Elżbieta Ciebiera, 4 siostry","Ks. dr Adam Dzióba","zima 7.00, 9.00, 11.00, 15.00; lato 7.00, 9.00, 11.00, 16.00","zima 7.00, 17.00; lato 7.00, 18.00","","","http://www.diecezja.rzeszow.pl/2015/05/krasne/"
"Św. Maksymiliana Kolbe","","","Krempna 14, 38-232 Krempna","www.krempna.rzeszow.opoka.org.pl","krempna@rzeszow.opoka.org.pl","13 441 44 30","Ks. mgr Andrzej Turoń"," 8.30; , 10.00; , 7.00, 11.30","zima 17.00; lato 18.00","","49.53312620132516,21.44039878110436","http://www.diecezja.rzeszow.pl/2015/04/krempna/"
"Matki Bożej Królowej Polski","","","Kryg 70, 38-304 Kryg","","","13 447 90 12","Ks. mgr Czesław Stanaszek"," 7.30, 10.30, 16.00"," 7.00; maj, październik, 7.00, 17.00 (18.00)","","","http://www.diecezja.rzeszow.pl/2015/04/kryg/"
"Św. Jana Chrzciciela","","","Kupno 347, 36-145 Widełka","www.kupno.parafia.info.pl","kupno@rzeszow.opoka.org.pl","17 744 62 67","Ks. mgr Kazimierz Osak"," 7.30, 10.30, 16,00; , 9.00"," 7.00, 18.00(17.00)","","50.17835516513577,21.82923615151935","http://www.diecezja.rzeszow.pl/2015/04/kupno/"
"Narodzenia NMP","","","Libusza 294, 38-306 Libusza","libusza.rzeszow.opoka.org.pl","libusza@rzeszow.opoka.org.pl","13 447 50 12","Ks. mgr Stanisław Dębiak"," 7.30; 9.00; 11.00; 16.00","lato 7.00, 18.00; zima 7.00, 17.00","","https://www.google.com/maps/embed?pb=!1m0!3m2!1spl!2spl!4v1428517455824!6m8!1m7!1snoGLbaNQTuEC_tBRjFB4xA!2m2!1d49.694299!2d21.239618!3f348.5437208867253!4f-4.4952823978889!5f0.7820865974627469","http://www.diecezja.rzeszow.pl/2015/04/libusza/"
"Wniebowzięcia NMP","","","Lipinki 7, 38-305 Lipinki","www.sanktuarium.lipinki.org","","13 447 70 45","Ks. mgr Wacław Śliwa"," 10.00; , 8.00"," 7.00; poniedziałek, środa i piątek, 18.00(16.30)","","","http://www.diecezja.rzeszow.pl/2015/04/lipinki/"
"Matki Bożej Królowej Polski","","","Lisów 230, 38-242 Skołyszyn","www.lisow.jasielskie.pl","sszajna@interia.pl","13 479 20 17","Ks. mgr lic. Stanisław Szajna"," 8.30, 11.00"," 18.30 (16.30)","","49.7687109,21.333237900000004","http://www.diecezja.rzeszow.pl/2015/04/lisow/"
"Św. Urszuli","","","Lubenia 26, 36-042 Lubenia","","","17 871 00 06","Ks. mgr Michał Szuma"," 7.00, 9.00, 11.00, 16.00; , 8.00, 15.00"," 7.00, 18.00(17.00); październik, listopad, 17.00; maj, czerwiec, 18.00","","49.923258051202815,21.95035429651191","http://www.diecezja.rzeszow.pl/2015/05/lubenia/"
"Św. Mikołaja","","","Lubla 145, 38-130 Frysztak","www.lubla-bart.com, www.parafia.lubla.pl","kancelaria@parafia.lubla.pl","17 277 82 32","Ks. mgr Julian Bartnik"," 8.00, 10.30, 15.00","lato 19.00; zima 7.00","","49.802926850000006,21.586520899999993","http://www.diecezja.rzeszow.pl/2015/04/lubla/"
"Matki Bożej Częstochowskiej, parafia erygowana: 26.08.2012","","","Lublica 80,            38-214 Bieździedza,","","","13 493 20 09,","Ks. mgr Jan Wojciechowski"," 8.00, 10.30"," 18.00 (17.00)","","49.80616053652313,21.487348107661084","http://www.diecezja.rzeszow.pl/2015/04/lublica/"
"Wniebowzięcia NMP","","","Lutcza 698, 38-112 Lutcza","lutcza.rzeszow.opoka.org.pl","lutcza@rzeszow.opoka.org.pl","17 277 36 11","Ks. mgr Jan Ochał"," 9.00; , 7.00, 9.00, 10.30, 15.00"," 6.45; 18.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/lutcza/"
"Matki Bożej Częstochowskiej i św. Józefa","","","Lutoryż 433, 36-040 Boguchwała","parafia.lutoryz.pl","wikary@parafia.lutoryz.pl","17 871 43 75","Ks. mgr Stanisław Boratyn"," 8.00, 10.30, 16.00","zima 17.00; lato 19.00","","","http://www.diecezja.rzeszow.pl/2015/04/lutoryz/"
"Św. Andrzeja Apostoła i Narodzenia NMP","","","Łączki Jagiellońskie 9, 38-471 Wojaszówka","sanktuarium-mb.pl/","","13 438 54 78","Ks. mgr Janusz Bury"," 7.30, 10.30; , 9.00","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/3953/"
"Św. Bartłomieja Apostoła","","","Łączki Kucharskie 276, 36-106 Łączki Kucharskie","","","17 221 33 25","Ks. mgr Marian Baran"," 7.00, 8.45, 11.00, 16.00; , 9.45, 16.00"," 18.00, zimą   16.00; , 6.30; środa i piątek, 18.00, zimą   16.00","","50.039445608198704,21.48028824807417","http://www.diecezja.rzeszow.pl/2015/05/laczki-kucharskie/"
"Św. Onufrego","","","Łąka 159, 36-004 Łąka","parafialaka.rzeszow.pl","parafia@parafialaka.rzeszow.pl","17 772 76 00","Ks. mgr Wiesław Rafacz"," 8.00, 11.00, 14.00, w Wlk. Poście zamiast 14.00 o 16.00","lato 18.00 (IV-IX); zima 17.00 (X-III)","","50.08722683745149,22.101102030440824","http://www.diecezja.rzeszow.pl/2015/04/laka/"
"Podwyższenia Krzyża Świętego,","","","Łęki Strzyżowskie 16, 38-471 Wojaszówka","leki-strzyzowskie.e-parafia.info/","","13 438 51 90","Ks. mgr lic. Tadeusz Kukulski"," 9.00","lato 18.00; zima 17.00 (16.30)","","","http://www.diecezja.rzeszow.pl/2015/04/leki-strzyzowskie/"
"Św. Mikołaja","","","Łężyny 149, 38-230 Nowy Żmigród","","","13 441 51 43","Ks. Henryk Barć"," 7.30, 9.00, 10.30,","lato 18.00","","49.622199722351404,21.467702563492498","http://www.diecezja.rzeszow.pl/2015/04/lezyny/"
"Św. Ignacego Antiocheńskiego i Św. Maksymiliana M. Kolbe","","","Łowisko 147, 36-053 Kamień","www.lowisko.rzeszow.opoka.org.pl","","17 855 68 42","Ks. mgr Marek Ryba","lato 7.30, 11.00, 15.00","zima 7.30, 16.00; lato 7.30, 19.00","","50.29830121132936,22.146107741557937","http://www.diecezja.rzeszow.pl/2015/05/lowisko/"
"Miłosierdzia Bożego","","","Łukawiec 181, 36-004 Łąka","milosierdzie.lukawiec.wist.com.pl/s/","","17 771 56 99","Ks. dr Marek Chorzępa"," 7.30, 10.30, 15.30","zima 17.00; lato 19.00","","50.10646284396466,22.124467700278128","http://www.diecezja.rzeszow.pl/2015/04/lukawiec/"
"Św. Piotra i Pawła","","","Łukawiec 745, 36-004 Łąka","www.lukawiecdolny.rzeszow.pl","parafialukawiecdolny@op.pl","17 771 50 85","Ks. mgr Jerzy Kowal"," 7.30, 10.30,"," 19.00 (wiosna, lato), 17.00 (jesień, zima)","","50.10646284396466,22.124467700278128","http://www.diecezja.rzeszow.pl/2015/04/lukawiec-dolny/"
"Św. Wawrzyńca","","","Malawa 516, 36-007 Krasne","","","17 855 42 88","Ks. Marek Kiełbasa"," 7.30; 9.00; 10.30; 16.00; , 12.00"," 6.30; 18.00(17.00)","","50.0618404096048,22.022549483241566","http://www.diecezja.rzeszow.pl/2015/05/malawa/"
"Św. Michała Archanioła","","","Mała 25, 39-107 Niedźwiada","","","17 221 39 09","Ks. mgr lic. Jacek Piróg"," 7.00; 10.00; 15.00","zima 7.00; lato 7.00; 18.00","","49.95250908422223,21.574756112410487","http://www.diecezja.rzeszow.pl/2015/05/mala/"
"Wniebowzięcia NMP","","","Małastów 16, 38-307 Sękowa","","","18 351 83 28","Ks. mgr Adam Prącik"," 7.00; , 11.00; , 9.30; , 8.15","","","49.57397047901247,21.184238236500526","http://www.diecezja.rzeszow.pl/2015/04/malastow/"
"Matki Bożej Królowej Polski","","","Matysówka 70a, 35-330 Rzeszów","","","17 229 98 17","Ks. mgr Jan Pyziak"," 7.30, 10.30, 15.00-(Wlk. Post, V, VI, X, XI, XII)","lato 7.15, 19.00; zima 7.15, 17.00","","49.99296485935665,22.041609060837242","http://www.diecezja.rzeszow.pl/2015/04/matysowka/"
"Matki Bożej Nieustającej Pomocy","","","Mazury 127, 36-130 Raniżów","","","17 228 54 56","Ks. Wiesław Dopart"," 7.30; 11.00","lato 18.30; zima 16.30","","50.26877444560308,21.999462878684337","http://www.diecezja.rzeszow.pl/2015/05/mazury/"
"ŚŚ. Kosmy i Damiana","","","Męcina Wielka 39, 38-307 Sękowa","","","18 351 83 16","Ks. mgr Jan Adamczyk"," 9.00,; , 7.00, 11.00"," 7.00","","49.61312618673628,21.237664396575298","http://www.diecezja.rzeszow.pl/2015/04/mecina-wielka/"
"Św. Huberta","","","Miłocin 39, 36-062 Zaczernie","www.swietyhubert.pl/","milocin@rzeszow.opoka.org.pl","17 855 29 38 ","Ks. dr Edward Rusin"," 8.00, 10.00, 12.00","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/milocin/"
"Podwyższenia Krzyża Świętego i NMP Matki Kościoła","","","Mogielnica 134, 36-040 Boguchwała","","","17 871 44 15","Ks. Stanisław Zimny"," 7.30, 10.30, 15.00","zima 17.00; lato 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/mogielnica/"
"Św. Łukasza Ewangelisty","","","Mrowla 79, 36-054 Mrowla","","","17 855 35 22","Ks. mgr Ryszard Tokarz"," 7.00, 9.00, 11.00, 17.00"," 18.00","","50.09791134400643,21.918352342056053","http://www.diecezja.rzeszow.pl/2015/05/mrowla/"
"Św. Andrzeja Boboli","","","Nawsie 303a, 39-110 Wielopole Skrzyńskie","www.parafianawsie.pl","","17 223 42 20","Ks. mgr Marek Marchut"," 7.30, 10.30, 15.00","wt., czw. sob., 6.45; pn. śr. pt., 17.00","","49.92922409968025,21.642846495795844","http://www.diecezja.rzeszow.pl/2015/05/nawsie/"
"Znalezienia Świętego Krzyża","","","Niebylec 36, 38-114 Niebylec","www.niebylec.rzeszow.opoka.org.pl","niebylec@rzeszow.opoka.org.pl","17 277 30 33","Ks. dr Czesław Goraj"," 9.00; , 8.00, 9.30, 11.00, 15.00","lato 6.30, 18.00; zima 6.30, 16.30","","49.84720374884258,21.943125809500795","http://www.diecezja.rzeszow.pl/2015/04/aaaaa/"
"Matki Bożej Nieustającej Pomocy","","","Niechobrz 274, 
36-047 Niechobrz,","niechobrz.rzeszow.opoka.org.pl","niechobrz@rzeszow.opoka.org.pl","17 871 81 99, przełożona: S. Salomea Koper , 5 sióstr","Ks. dr Jan Koc"," 7.30, 9.30, 11.20, 16.30"," 7.00, 18.00(17.00)","","49.988953599999995,21.86542015","http://www.diecezja.rzeszow.pl/2015/04/niechobrz/"
"Chrystusa Króla","","","Niedźwiada 124, 39-107 Niedźwiada","niedzwiada.parafia.info.pl","padre1958@o2.pl","17 221 35 20","Ks. mgr lic. Tadeusz Polak"," 11.45","lato 7.00; 18.00; zima 7.00; 17.00","","49.98657800677023,21.487923475235267","http://www.diecezja.rzeszow.pl/2015/05/niedzwiada/"
"Św. Bartłomieja Apostoła","","","Nienadówka 711, 36-142 Nienadówka","www.nienadowka.parafia.info.pl/","","17 771 23 23","Ks. Józef Galant"," 7.00, 9.00, 11.00, 16.00","zima 6.30, 17.00; lato 6.30, 18.00","","50.20348248494967,22.068779319938642","http://www.diecezja.rzeszow.pl/2015/05/nienadowka/"
"Wniebowzięcia NMP","","","Nienaszów 38, 38-230 Nowy Żmigród","www.parafianienaszow.pl","nienaszow@rzeszow.opoka.org.pl","13 441 72 32","Ks. mgr Jan Gajda"," 7.30, 9.00, 10.30, 15,30"," 6.30, 18.00 (17.00)","","49.59993603907408,21.570453016356392","http://www.diecezja.rzeszow.pl/2015/04/nienaszow/"
"Św. Anny","","","Niewodna 20, 38-124 Wiśniowa","www.niewodna.parafia.info.pl","parafia.niewodna@gmail.com","17 277 50 19","Ks. mgr Henryk Czajka"," 8.00, 11.00","zima 17.00; lato 19.00","","49.86468497940352,21.653410959092945","http://www.diecezja.rzeszow.pl/2015/04/niewodna/"
"Św. Mikołaja","","","Niwiska 157, 36-147 Niwiska","niwiska.rzeszow.opoka.org.pl","niwiska@rzeszow.opoka.org.pl","17 227 93 43","Ks. mgr Kazimierz Franczak"," 7.00, 9.00, 11.00, 15.00","zima 6.30, 17.00   (środa i sobota); lato 6.30, 18.00   (środa i sobota)","","50.20942819805053,21.612475474300336","http://www.diecezja.rzeszow.pl/2015/04/niwiska/"
"Św. Michała Archanioła","","","Nockowa 49, 39-124 Iwierzyce","www.parafianockowa.pl","parafianockowa@rp.home.pl","17 222 10 32","Ks. Aleksander Śmietana"," 8.00, 10.00; , 7.00, 9.15, 11.00, 15.30; , 8.00"," 6.30, 18.30, (17.00)","","","http://www.diecezja.rzeszow.pl/2015/05/nockowa/"
"Zwiastowania NMP","","","Nowa Wieś 161, 38-120 Czudec","","","17 277 13 31","Ks. Tadeusz Niziołek"," 9.30; , 7.30; 11.00; (W Wlk.Poście 7.30, 15.00)","lato 18.00; zima 17.00","","49.92714974999998,21.7958955","http://www.diecezja.rzeszow.pl/2015/04/nowa-wies-czudecka/"
"Dobrego Pasterza","","","Nowa Wieś 197, 36-001 Trzebownisko","","","17 772 21 55","Ks. Kazimierz Żak"," 7.30; 10.30;","zima 7.00, 17.00; lato 7.00, 19.00","","50.09908599128272,22.038897152726065","http://www.diecezja.rzeszow.pl/2015/04/nowa-wies-k-zaczernia/"
"ŚŚ. Apostołów Piotra i Pawła","","","ul. Kościelna 2, 38-230 Nowy Żmigród,","www.parafianowyzmigrod.pl","","13 441 56 31 prob.","Ks. mgr Henryk Maguda"," 7.30, 9.00, 10.30, 17.00","lato 7.00, 18.00; zima 7.00, 17.00","","49.59808135,21.52933165","http://www.diecezja.rzeszow.pl/2015/04/nowy-zmigrod/"
"Matki Bożej Fatimskiej","","","Olchowa 168 A, 39-127 Będziemyśl","","","17 221 69 08","Ks. mgr Kazimierz Winnicki"," 8.30, 11.00, 16.00"," 19.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/05/olchowa/"
"Przemienienia Pańskiego","","","Osiek Jasielski 108, 38-223 Osiek Jasielski","www.osiekjasielski.rzeszow.opoka.org.pl","osiekjasielski@rzeszow.opoka.org.pl","13 442 09 90","Ks. mgr Jan Reczek"," 8.00, 10.00,","lato 18.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/osiek-jasielski/"
"Św. Stanisława Biskupa","","","Osobnica 100, 38-241 Osobnica","","","13 442 72 50","Ks. mgr Czesław Szewczyk","zima 7.00, 9.00, 11.00, 17.00; lato 7.00, 9.00, 11.00, 18.00,","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/osobnica/"
"Wniebowzięcia NMP","","","Ostrowy Tuszowskie 143, 36-105 Cmolas","www.parafia-ostrowytuszowskie.pl/","","17 283 73 90,","Ks. mgr Ryszard Madej"," 7.30, 11.00, 17.00","zima 17.00; lato 19.00","","","http://www.diecezja.rzeszow.pl/2015/04/ostrowy-tuszowskie/"
"Najświętszego Serca Pana Jezusa","","","Pagorzyna 222, 38-305 Lipinki","","","13 447 73 61","Ks. mgr Jan Broński"," 8.00, 11.00"," 18.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/pagorzyna/"
"Miłosierdzia Bożego","","","Palikówka 201a, 36-073 Strażów","www.palikowka.com/","parpal@op.pl","17 771 16 65","Ks. mgr Kazimierz Gawełda"," 7.30, 9.00, 10.30"," 19.00(18.00   IX-V), 6.00(Roraty)","","","http://www.diecezja.rzeszow.pl/2015/05/palikowka/"
"Matki Bożej Częstochowskiej","","","Polany 80, 38-232 Krempna","","par.polany@gmail.com","13 441 40 70","Ks. mgr Józef Opaliński"," 9.30; , 11.00; , 8.00","(wtorek i czwartek), 18.00 (czas letni), 15.30 (czas zimowy); lato 18.00; zima 16.00","","","http://www.diecezja.rzeszow.pl/2015/04/polany/"
"Św. Mikołaja","","","Połomia 107, 38-115 Połomia","www.polomia.com.pl","","17 277 37 02","Ks. mgr Artur Grzęda","zima 8.00, 11.00, 16.30; lato 8.00, 9.30, 11.00","zima 7.00 lub 16.30; lato 7.00 lub 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/polomia/"
"Św. Józefa Rzemieślnika","","","Przedbórz 101, 36-100 Kolbuszowa","","","17 744 68 15","Ks. mgr Józef Jaworski"," 8.00, 10.00, 15.00"," 7.00 lub 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/przedborz/"
"Św. Antoniego Padewskiego","","","Przewrotne 556, 36-003 Przewrotne","","","17 851 00 24","Ks. mgr Marek Szady"," 7.00, 11.00, 16.00; , 9.45, (W. Post 9.00); , 8.30 (W.Post 13.30)"," 7.00, 18.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/przewrotne/"
"Św. Kazimierza","","","Przybówka 218, 38-471 Wojaszówka","","","13 438 58 90","Ks. mgr Krzysztof Mielec"," 9.00, 12.00,","","","","http://www.diecezja.rzeszow.pl/2015/04/3963/"
"Św. Józefa Robotnika","","","Pstrągowa 47, 38-121 Pstrągowa","www.parafia.pstragowa.pl","parafia.pstragow@rzeszow.opoka.org.pl","17 277 90 05","Ks. Kazimierz Płonka"," 7.30; 9.00; 11.00; 15.30;","lato 7.00; 18.00; zima 7.00, 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/pstragowa/"
"Narodzenia św. Jana Chrzciciela","","","Pstrągówka 62, 38-124 Wiśniowa","parafiapstragowka.cba.pl","","17 277 55 46","Ks. mgr Marek Frątczak"," 8.00; 11.00,","lato 18,00   wiosna, jesień; 19.00 – lato,; zima 17.00,","","","http://www.diecezja.rzeszow.pl/2015/04/pstragowka/"
"Św. Maksymiliana Kolbe","","","Rogoźnica 93, 36-060 Głogów Młp.","www.maksymiliankolbe.parafia.info.pl","parafiarogoznica@o2.pl","17 851 63 44","Ks. mgr Piotr Jakobik"," 8.00, 10.30 (W. Post, V, X godz. 16.00)","w zależności od pory roku, 18.00 (17.00)","","","http://www.diecezja.rzeszow.pl/2015/04/rogoznica/"
"Przemienienia Pańskiego","","","ul. Słowackiego 1, 39-100 Ropczyce","ropczycefara.parafia.info.pl/","ropczycefara@gmail.com","17 221 83 77","Ks. dr Stanisław Mazur"," 6.30, 8.00, 9.30, 11.00, 12.00, 18.00, (17.00); , 9,15, 15.15"," 6.30, 7.00, 18.00, (17.00); , 19.30 (18.30)","","","http://www.diecezja.rzeszow.pl/2015/04/ropczyce-przemienienia-panskiego-fara/"
"Św. Anny","","","ul. św. Anny 2, 39-100 Ropczyce","ropczyce.rzeszow.opoka.org.pl/anna/index.html","","17 221 80 39","Ks. mgr Tomasz Kozicki"," 7,30; 11,00","lato 7,00 lub 18.30; zima 7,00 lub 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/ropczyce-sw-anny/"
"Św. Barbary","","","ul. Ks. Michała Siewierskiego 4, 39-100 Ropczyce","swbarbara.r-ce.pl/","","17 222 71 31","Ks. mgr Leopold Kordas"," 7.30, 9.00, 11.30, 19.00(18.00)"," 7.00, 19.00(18.00)","","","http://www.diecezja.rzeszow.pl/2015/04/ropczyce-sw-barbary/"
"Św. Michała Archanioła","","","ul. Sucharskiego 105, 39-100 Ropczyce","ropczyce.rzeszow.opoka.org.pl/michal/index.html","","17 221 83 63","Ks. mgr Tadeusz Mieleszko"," 6.30, 9.00, 11.30, 17.00(16.00); , 10.15; , 7.45, (14.00   Wlk. Post)","lato 6.30, 18.00; zima 6.30, 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/ropczyce-sw-michala-archaniola/"
"Św. Urszuli Ledóchowskiej","","","ul. Leśna 89, 39-100 Ropczyce","","","17 223 13 12","Ks. mgr Marek Kędzior"," 8,00, 10.30,","lato 18.00; zima 17.00","","","http://www.diecezja.rzeszow.pl/2015/04/ropczyce-sw-urszuli-ledochowskiej/"
"Świętej Rodziny","","","ul. Słoneczna 10, 39-100 Ropczyce","","","17 221 79 78","Ks. Marian Łopatka"," 7.30, 10.00"," 7.00 lub 18.30(16.30)","","","http://www.diecezja.rzeszow.pl/2015/04/ropczyce-swietej-rodziny/"
"Miłosierdzia Bożego","","","Ropica Polska 489, 38-300 Gorlice","","Parafia ","18 352 63 88","Ks. mgr Stanisław Makowiecki"," 7.30, 10.00, 17.00"," 6.30","","","http://www.diecezja.rzeszow.pl/2015/04/ropica-polska/"
"Św. Andrzeja Apostoła","","","Rożnowice 124, 38-323 Rożnowice","","","13 447 60 18","Ks. Stanisław Pałka"," 8.15, 11.45; , 7.00, 9.30, 12.00, 15.00 z nieszporami","lato 7.00, 18.00; zima 7.00, 17.00; lato 17.00; zima 16.00","","49.755888572874625,21.16088076322936","http://www.diecezja.rzeszow.pl/2015/04/roznowice/"
"Św. Teresy od Dzieciątka Jezus","","","Rudna Wielka 46, 36-054 Mrowla","","","17 855 36 70","Ks. dr Wacław Sopel"," 7.00, 9.00, 11.00, 17.00"," 7.00, 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/rudna-wielka/"
"Bł. Karoliny","","","ul. Kościelna 15A, 35-505 Rzeszów","www.bl-karolina.pl","parafia@bl-karolina.pl","17 859 01 85","Ks. dr Jan Krynicki"," 7:30, 9:00, 10.30, 12.00, 18:00"," 6:30*, 18.00","","","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-bl-karoliny/"
"bł. ks. Jerzego Popiełuszki","","","ul.","www.popieluszko.rzeszow.pl/","kancelaria@popieluszko.rzeszow.","570 241 996, e-mail: mokazuki@op.pl","Ks. dr Robert Mokrzycki","","","","","http://www.diecezja.rzeszow.pl/2015/05/rzeszow-bl-ks-jerzego-popieluszki/"
"","","",", 
35-330 Rzeszów, ul. Św. Rocha 270","","parafia.findysz@gmail.com","","Ks. mgr Władysław Srebrny","","","","50.00370946142012,22.077137352541083","http://www.diecezja.rzeszow.pl/2015/05/rzeszow-bl-ks-wladyslawa-findysza/"
"Bożego Ciała i Matki Bożej z Lourdes, ul. Prymasa 1000-lecia 1,","","","ul. Prymasa 1000-lecia 1, 
35-510 Rzeszów, tel. 17 860 19 40","bozegociala.parafia.info.pl","","17 860 19 40","Ks. mgr Henryk Wojtyło"," 7.00; 8.30; 10.00; 12.00; 17.00,"," 6.30; 18.00,","","","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-bozego-ciala/"
"Chrystusa Króla. Adres: ul. Ks. J. Jałowego 37, 35-010 Rzeszów, tel. 17 853 24 82","","","ul. Ks. J. Jałowego 37, 35-010 Rzeszów","www.chrystuskrol.rzeszow.pl","parafia@chrystuskrol.rzeszow.pl","17 853 24 82","Ks. dr Janusz Podlaszczak","zima 6.00, 7.30, 9.00, 10.30, 12.00, 13.30, 16.00,18.00; lato 6.00, 7.30, 9.00, 10.30, 12.00, 13.30, 17.00,19.00"," 6.30, 7.00, 7.30, 8.00, 18.00","","50.041280000000015,21.992377999999995","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-chrystusa-krola-2/"
"Matki Bożej Królowej Polski","","","ul. Reformacka 5, 35-026 Rzeszów","www.rzeszow.ordynariat.opoka.org.pl","krolowejpolski@ordynariat.opoka.org.pl","17 715 59 30","Ks. mgr Tomasz Anisiewicz"," 6.30, 8.00, 9.30, 11.00, 12.30, 16.00,"," 6.30, 7.00, 7.30, 18.00","","50.03219199999998,21.994703","http://www.diecezja.rzeszow.pl/2015/04/rzeszow-matki-bozej-krolowej-polski/"
"Matki Bożej Nieustającej Pomocy i Św. Floriana","","","ul. Bursztynowa 1, 35-322 Rzeszów","parafia.rzeszow.pl/","","609 19 64 74","Ks. mgr Józef Kandefer"," 7.45, 10.00, 11.30, 16.30"," 19.00 (17.00)","","50.00542994999999,21.988455000000002","http://www.diecezja.rzeszow.pl/2015/05/rzeszow-matki-bozej-niestajacej-pomocy/"
